dataset_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,1,0,1,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,1,0,0,0,0,0,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,1,0,0,0,0,0,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,0,0,1,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,1,0,1,0,0,1,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,1,0,0,0,0,0,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,1,0,0,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,1,0,0,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,1,1,1,1
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,1,1,1,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,1,0,0,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,1,0,1,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,0,1,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,1,0,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,0,1,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,1,0,0,0,0,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,1,0,0,0,0,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,0,1,0,1
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,0,1,0,1
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,0,1,0,1
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,1,0,0,0,0,1,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,1,0,1,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,1,0,0,0,0,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,0,0,0,1
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,1,0,0,0,0,1,0,1
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,0,1,0,0
Obesity Levels,0.3632520026761046,0.5984690901038925,0.9801960588196069,-0.8237288594908642,-0.9327203070146289,-0.08241088444335098,-1.0641771303223357,-1.0192439164220006,0,0,0,0,0,1,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
Page Blocks,-1.0237101893599314,-0.9298512857504913,0.420084025208403,-0.8237288594908642,-1.38452239329728,-1.0724950835633111,-1.4927048338078401,-1.5204735560731895,0,0,0,1,0,0,0,0
