dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Churn,1.345351222958485,-0.5559475765364295,0.28976652172189216,-1.0642972096699015,-0.13096960042869366,-1.3816922387002164,0.6869822124548731,-1.0385153245122776,0.7779751538365927,-1.379689234308106,-0.6940004248008215,-1.1746265183008169,-1.3002594811235944,0.46224499790769824,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,1.345351222958485,-0.5559475765364295,0.3839085894559325,-1.0642972096699015,-0.040029209680155456,-1.3816922387002164,0.7674403187883843,-1.0382784945818242,0.7779751538365927,-1.3483908526713926,-0.6940004248008215,-1.0280464115845585,-1.2740842401378074,0.36331374618455836,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,1.345351222958485,-0.5559475765364295,0.5963896672517202,-1.0642972096699015,0.16355435571519605,-1.3816922387002164,0.9472044622357043,-1.0385442264142044,0.7779751538365927,-1.3358405123374537,-0.6940004248008215,-1.07266044648772,-1.2635647306418558,0.32489999206517045,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,1.345351222958485,-0.5559475765364295,0.7798386744019563,-1.0642972096699015,0.3374558723222499,-1.3816922387002164,1.1004130815698374,-1.0382702659338399,0.7779751538365927,-1.3655863288597456,-0.6940004248008215,-1.089985766670488,-1.2884753675532727,0.4170441495882827,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,1.345351222958485,-0.5559475765364295,0.8162383638659373,-1.0642972096699015,0.3717560889491148,-1.3816922387002164,1.130597465258614,-1.038274852038892,0.7779751538365927,-1.404655163583736,-0.6940004248008215,-1.0928906856071627,-1.321079181501826,0.546486546313965,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Dry Bean,0.5990395238321065,0.7240348183878641,1.1450136264414774,-0.15339761830518261,0.8643636686465291,-0.6923326178489945,1.105862927164506,0.4421529774919626,0.7779751538365927,1.9800061819897359,2.145072388799065,1.54689960739342,2.076292611065581,-1.767752358043824,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,0,1,0,0,1,0,0,0
Dry Bean,0.5990395238321065,0.7240348183878641,1.2714910006759657,-0.15339761830518261,0.9816025967536951,-0.6923326178489945,1.2072688394884592,-0.468512294795906,1.412260478104376,1.8563822513674262,0.12289644638054167,1.444564879140093,1.958946897305527,-1.6955630771165484,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,0,1,0,0,0,1,0,0
Dry Bean,0.5990395238321065,0.7240348183878641,1.5040309541280672,0.3842385749234937,1.1950580591023925,-0.30610438018528024,1.1827189673048921,-0.23083523029374675,1.412260478104376,2.0206606493598716,1.9843203353474774,1.5467414229191745,2.10659465430816,-1.7452062643609267,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,0,1,0,1,0,0,0,0
Dry Bean,0.5990395238321065,0.7240348183878641,0.8154618182592341,-1.0642972096699015,0.5550271991139611,-1.1638376390549434,1.129954251559662,0.4421529774919626,0.6194038227696468,1.6869773053213797,1.2276102262984439,1.1145782069137369,1.7725760643734454,-1.7527017488023093,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,1,0,1,1,0,1,1,1
Dry Bean,0.5990395238321065,0.7240348183878641,1.0045009029256353,-1.0642972096699015,0.7331569182773074,-1.1638376390549434,1.285599562897795,0.07552124570416659,1.412260478104376,1.5784527324142017,0.8917519257881992,1.0403135097034397,1.6479194312815195,-1.722212467125811,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,1,0,0,0,1,1,1,1
Dry Bean,-0.8935838744206506,0.7240348183878641,1.819395548699175,1.1738455616936265,2.075107995843064,1.3958054565510822,1.021559983011226,-1.0858553194768392,1.412260478104376,2.034099673750383,2.1453625037847774,1.6076334157726175,2.115043045480333,-1.2692169555963007,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,0,1,0,0,0,0,0,0
Dry Bean,-0.3338501000758667,0.7240348183878641,1.819395548699175,1.1738455616936265,1.8005818674961043,1.0210104839119212,1.021559983011226,-1.0858553194768392,1.412260478104376,2.0668854267999337,2.1453665878483092,1.6187732699545838,2.131013658787293,-1.5687588493054607,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,0,1,0,0,0,0,0,0
Dry Bean,-0.8935838744206506,0.7240348183878641,1.819395548699175,1.1738455616936265,2.075107995843064,1.3958054565510822,1.021559983011226,-1.0858553194768392,1.412260478104376,2.067407363322719,2.1453651573853754,1.6188034110537293,2.1312026716423222,-1.3966738895081818,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,0,1,0,0,0,0,0,0
Dry Bean,-0.5204280248574613,0.7240348183878641,1.819395548699175,1.1738455616936265,1.882522504039861,1.1407443802232382,1.021559983011226,-1.0858553194768392,1.412260478104376,2.0574538307417156,2.148386411226298,1.618941318764494,2.127208308826096,-1.4872233475642023,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,0,0,0,1,0,0,0,1
Dry Bean,0.03930574948732258,0.7240348183878641,1.819395548699175,1.1738455616936265,1.6574199878378986,0.7983392025988459,1.021559983011226,-1.0858553194768392,1.412260478104376,2.053717163150991,2.1453652616354786,1.607005954598834,2.125508808354019,-1.605992522904053,-0.6648302265076967,-0.6628033090821492,-0.9483730542214112,-0.9740651090211225,0.8872027994068885,1.0015675603732237,0.6350528962771204,-0.061984697795219035,0,0,0,0,1,0,0,0
