target,employment_type,job_title,salary,salary_in_usd,company_size
4,2,47,-0.056153427413156085,721,1
4,2,47,-0.10566565973187071,538,1
4,2,8,0.024303950104755178,927,1
4,2,8,-0.017781447366152253,841,1
3,2,69,-0.09947663069203137,563,1
3,2,69,-0.148988863010746,355,1
3,2,73,-0.07472051453267407,663,1
3,2,73,-0.13661080493106734,402,1
3,2,69,0.024303950104755178,927,1
3,2,69,-0.07472051453267407,663,1
3,2,73,-0.09947663069203137,563,1
3,2,47,-0.0375863402936381,779,1
3,2,47,-0.11185468877171004,509,1
4,2,25,-0.02211376769403978,826,1
4,2,25,-0.08709857261235272,613,1
4,2,33,-0.0716260000127544,674,1
4,2,25,-0.17993400820994263,240,1
4,2,25,-0.1923120662896213,187,1
4,2,33,-0.03913359755359793,769,1
4,2,33,-0.06234245645299541,705,1
3,2,47,-0.18612303724978196,227,1
3,2,74,-0.056153427413156085,721,1
3,2,74,-0.09328760165219205,589,1
4,2,4,-0.04996439837331675,738,1
4,2,4,-0.10566565973187071,538,1
4,2,33,-0.13042177589122803,432,1
4,2,33,-0.17374497917010331,270,1
4,2,47,-0.09947663069203137,563,1
4,2,47,-0.14279983397090668,379,1
4,2,47,-0.00849790380639326,864,1
4,2,47,-0.07224490291673834,672,1
4,2,33,-0.016011385060758204,844,1
4,2,33,-0.09358467504610433,588,1
3,2,47,-0.11185468877171004,509,1
4,2,33,-0.016543641558184385,843,1
4,2,33,-0.1378486107390352,395,1
4,2,33,-0.05986684483705968,714,1
3,2,33,-0.13027323919427186,462,1
3,2,33,-0.16711034003939554,312,1
3,2,42,-0.18983645467368557,272,1
3,2,42,-0.20840354179320356,169,1
4,2,31,-0.07590880810832322,658,1
4,2,31,-0.11940530420031402,477,1
3,2,17,-0.14279983397090668,379,1
4,2,25,-0.11804371781154936,481,2
4,2,25,-0.04872659256534889,742,0
1,2,27,-0.24429991022427164,29,2
1,1,26,-0.19850109532946061,159,2
4,2,47,-0.030283286026627693,802,1
4,2,47,-0.10034309475760889,561,1
4,2,33,0.024303950104755178,927,1
4,2,33,-0.06902660781602188,686,1
3,2,33,-0.16755595013026398,292,1
4,2,33,0.0032612513693014624,890,1
4,2,33,-0.07224490291673834,672,1
4,2,47,-0.11185468877171004,509,1
4,2,47,-0.12423274685138869,460,1
4,2,47,-0.17374497917010331,270,1
4,2,75,0.020838093842445154,923,1
4,2,75,-0.05244000998925249,733,1
1,2,0,-0.2356352695684966,54,1
3,2,47,-0.1848852314418141,235,1
3,2,47,-0.1885986488657177,215,1
4,2,66,0.04039542560833743,946,1
4,2,66,-0.033872922869734506,789,1
4,2,33,-0.07472051453267407,663,1
3,2,47,-0.09947663069203137,563,1
3,2,47,-0.148988863010746,355,1
3,2,25,-0.056153427413156085,721,1
3,2,25,-0.10690346553983857,532,1
4,2,33,-0.04006195190957383,766,1
4,2,33,-0.09700101907609565,574,1
4,2,33,0.11095035666250577,1004,1
4,2,25,-0.1168059120035815,491,1
4,2,25,-0.1415620281629388,383,1
4,2,25,-0.16755595013026398,364,1
4,2,25,-0.18983645467368557,272,1
4,2,25,-0.13042177589122803,432,1
4,2,25,-0.17374497917010331,270,1
3,2,73,-0.09081199003625631,435,0
4,2,25,-0.13661080493106734,402,1
1,2,69,-0.025517733665951413,817,1
1,2,69,-0.08678912116036076,615,1
4,2,25,-0.09947663069203137,563,1
3,2,25,-0.06234245645299541,705,1
3,2,25,-0.12547055265935655,454,1
4,2,88,0.04906006626411249,960,1
4,2,88,-0.07472051453267407,663,1
3,2,25,-0.005403389286473596,872,1
4,2,33,-0.09328760165219205,589,1
4,2,69,-0.12423274685138869,489,1
4,2,69,-0.17374497917010331,284,1
4,2,33,-0.2108791534091393,129,1
4,2,33,-0.023722915244398006,820,1
1,2,72,-0.18240961982587836,250,0
1,2,0,-0.19850109532946061,159,2
4,2,33,0.024303950104755178,927,0
4,2,33,-0.06902660781602188,686,0
3,2,25,-0.16136692109042466,315,0
4,2,4,-0.09328760165219205,589,1
4,2,4,-0.12423274685138869,460,1
3,2,29,-0.06853148549283473,687,1
3,2,29,-0.08709857261235272,613,1
4,2,33,-0.0066411950944414615,868,1
4,2,33,-0.03820524319762204,775,1
4,2,33,-0.09452540746015992,584,1
4,2,47,-0.0809095435725134,639,1
4,2,31,0.030492979144594506,933,1
4,2,31,-0.04377536933347743,757,1
1,2,42,-0.22820843472068938,79,0
3,2,33,-0.148988863010746,355,1
3,2,49,-0.056153427413156085,721,1
3,2,49,-0.09328760165219205,589,1
4,2,33,-0.051944887666065344,735,1
4,2,33,-0.13017421472963445,434,1
3,2,51,-0.17374497917010331,344,1
3,2,51,-0.2108791534091393,156,1
4,2,33,-0.012830224134280789,851,1
4,2,47,-0.014315591103842229,848,1
4,2,47,-0.10863639367099358,522,1
1,1,69,-0.13661080493106734,402,1
3,2,12,-0.13661080493106734,433,1
3,2,4,-0.15517789205058533,429,1
3,2,4,-0.18612303724978196,286,1
4,2,33,-0.10566565973187071,538,1
4,2,33,-0.12423274685138869,460,1
4,2,47,-0.0771961261486098,651,1
4,2,47,-0.1279461642752923,447,1
3,2,25,-0.13661080493106734,402,1
3,2,25,-0.17993400820994263,240,1
4,2,33,-0.18612303724978196,227,1
4,2,33,-0.2170681824489786,108,1
4,2,45,0.11033145375852184,1003,1
4,2,45,0.042994817805069946,950,1
4,2,47,-0.05244000998925249,733,1
4,2,47,-0.09947663069203137,563,1
3,2,33,-0.06110465064502755,709,1
3,2,33,-0.11433030038764576,503,1
4,2,8,-0.0066411950944414615,868,1
4,2,45,0.045965551744192826,953,1
4,2,45,-0.04724122559578745,747,1
4,2,36,-0.17993400820994263,260,0
4,2,25,-0.0412997577175417,763,1
4,2,25,-0.09823882488406352,571,1
4,2,33,-0.07967173776454553,644,1
4,2,33,-0.1341351933151316,409,1
3,2,33,-0.16136692109042466,315,1
3,2,33,-0.17993400820994263,240,1
4,2,33,-0.19850109532946061,219,1
4,2,33,-0.2170681824489786,134,1
3,2,33,-0.04377536933347743,757,1
3,2,33,-0.09328760165219205,589,1
1,2,47,-0.16136692109042466,315,1
4,2,33,0.02585120736471501,929,1
4,2,33,-0.08864582987231255,605,1
4,2,4,-0.02056651043407995,831,1
4,2,4,-0.11649646055158953,494,1
4,2,4,0.02585120736471501,929,1
4,2,4,-0.08864582987231255,605,1
4,2,33,-0.02056651043407995,831,1
4,2,33,-0.11649646055158953,494,1
4,2,47,-0.002927777670537865,876,1
4,2,47,-0.10319004811593498,548,1
4,2,89,0.11095035666250577,1004,1
4,2,89,-0.017781447366152253,841,1
3,1,9,-0.20400314214587778,140,1
4,2,47,-0.0066411950944414615,868,1
4,2,47,-0.03139731125379877,797,1
4,2,69,0.045965551744192826,953,1
4,2,69,-0.04724122559578745,747,1
4,2,25,-0.12423274685138869,460,1
1,2,47,7.909126946860059,43,1
4,2,46,0.2037857922600957,1024,0
4,2,47,0.01811492106491585,919,1
4,2,47,-0.06679855736167972,691,1
3,2,69,-0.15517789205058533,429,1
3,2,69,-0.17993400820994263,316,1
4,2,47,-0.08623210854677521,617,1
4,2,47,-0.14428520094046812,369,1
4,2,47,0.17284064706089905,1021,1
4,2,47,-0.09328760165219205,589,1
1,3,11,-0.2455377160322395,21,0
3,2,69,-0.13661080493106734,430,0
1,2,68,-0.21954379406491434,95,2
1,2,74,-0.21954379406491434,101,2
4,2,69,-0.011592418326312925,854,1
4,2,69,-0.1130924945796779,505,1
4,2,33,-0.04377536933347743,757,1
4,2,25,-0.0690761200483406,685,1
4,2,25,-0.10733917318424326,529,1
3,2,33,-0.04996439837331675,738,1
3,2,33,-0.0809095435725134,639,1
4,2,33,-0.09328760165219205,589,1
4,2,33,-0.13661080493106734,402,1
4,2,47,0.045965551744192826,953,1
4,2,47,-0.04724122559578745,747,1
4,2,47,-0.040680854813557765,764,1
4,2,47,-0.09452540746015992,584,1
4,2,31,-0.022034548122329838,827,1
4,2,31,-0.0810902632204767,638,1
4,2,33,-0.038446615330175765,773,1
4,2,33,-0.08446575965880507,627,1
4,2,33,0.12951744378202376,1010,1
4,2,33,0.01811492106491585,919,1
4,2,47,0.041509450835508506,948,1
4,2,47,-0.06655099620008616,692,1
3,2,25,-0.16260472689839253,311,1
3,2,48,-0.15517789205058533,354,0
4,2,33,-0.03449182577371843,787,1
4,2,33,-0.10133333940398317,557,1
1,2,37,-0.1647089967719379,306,1
1,2,37,-0.20394744088451924,141,1
4,2,25,-0.12423274685138869,460,1
4,2,31,-0.00045216605460213406,883,1
4,2,31,-0.09204979584422418,591,1
4,2,20,-0.2455377160322395,24,2
4,2,33,-0.04996439837331675,738,1
4,2,33,-0.08709857261235272,613,1
4,2,33,0.045965551744192826,953,1
4,2,33,-0.04724122559578745,747,1
4,2,33,0.01811492106491585,919,1
4,2,33,-0.03251133648096985,794,1
3,2,47,-0.13661080493106734,402,1
3,2,47,-0.15517789205058533,338,1
3,2,47,-0.1638425327063604,309,1
4,2,33,-0.06110465064502755,709,1
2,2,58,-0.0066411950944414615,868,1
2,2,58,-0.06234245645299541,705,1
1,2,33,-0.19850109532946061,219,1
1,2,33,-0.2108791534091393,156,1
4,2,47,0.04287103722427316,949,1
4,2,47,-0.0375863402936381,779,1
4,2,33,0.011925892025076521,908,1
4,2,47,-0.01476120119471066,847,0
4,2,47,-0.08214734938048127,635,0
4,2,33,0.03668200818443383,941,1
4,2,47,-0.01476120119471066,847,1
4,2,47,-0.08214734938048127,635,1
3,2,25,-0.07472051453267407,663,1
3,2,47,-0.20221451275336422,201,1
1,2,25,-0.1811718140179105,234,0
1,2,47,-0.213354765025075,119,0
4,2,69,-0.02867413847626947,806,1
4,2,69,-0.1166821314227847,492,1
4,2,25,-0.07472051453267407,663,1
4,2,25,-0.10319004811593498,548,1
4,2,33,0.08000521146330912,984,1
4,2,33,-0.05491562160518822,725,1
4,2,47,-0.06271503600119374,703,1
4,2,47,-0.0884131223804146,608,1
1,2,11,-0.1663181443222961,299,0
4,2,4,-0.1564156978585532,422,1
4,2,4,-0.16755595013026398,364,1
4,2,25,-0.16136692109042466,315,1
4,2,25,-0.19540658080954096,174,1
4,2,33,0.03173078495256237,934,1
4,2,33,-0.03511072867770237,784,1
4,2,47,-0.0375863402936381,779,1
4,2,25,-0.09328760165219205,589,1
3,2,88,0.03668200818443383,941,1
1,3,25,-0.10516558618545169,539,2
4,2,33,-0.019019253174120117,835,1
4,2,33,-0.12423274685138869,460,1
4,2,39,-0.10814127134780643,525,1
4,2,39,-0.1462037999428183,363,1
3,2,66,-0.0375863402936381,779,1
3,2,66,-0.13661080493106734,402,1
4,2,33,-0.14032422235497094,388,1
4,2,33,-0.148988863010746,355,1
4,2,69,-0.0375863402936381,779,1
4,2,33,0.061438124343791145,971,1
4,2,33,-0.0375863402936381,779,1
2,2,4,-0.00045216605460213406,883,1
2,2,4,-0.06605587387689901,694,1
3,2,25,-0.16136692109042466,315,1
3,2,25,-0.19540658080954096,174,1
4,2,31,-0.10195224230796711,554,1
4,2,31,-0.15951021237847285,320,1
4,2,40,-0.13042177589122803,432,1
4,2,40,-0.17374497917010331,270,1
4,2,47,-0.04377536933347743,757,1
4,2,47,-0.10876017425179037,521,1
4,2,33,-0.04872659256534889,742,1
4,2,33,-0.11556810619561363,500,1
4,2,47,-0.009364367871970767,859,0
4,2,47,-0.13128823995680552,425,0
4,2,25,-0.2170681824489786,108,1
3,2,47,-0.22325721148881794,89,0
3,2,4,-0.1638425327063604,309,1
3,2,4,-0.20097670694539635,153,1
3,2,33,-0.1638425327063604,309,1
3,2,33,-0.20840354179320356,128,1
4,2,31,0.16739430150584045,1020,1
4,2,31,0.024799072427942322,928,1
3,2,11,-0.1638425327063604,309,1
3,2,11,-0.20097670694539635,153,1
4,2,25,-0.042599453815907955,760,1
4,2,25,-0.09941474040163298,566,1
4,2,33,-0.005898511609660742,870,0
4,2,33,-0.1295553118256505,439,0
4,2,25,0.03247346843734309,935,1
3,2,47,-0.1564156978585532,335,1
3,2,47,-0.19354987209758917,180,1
1,2,47,-0.16136692109042466,315,0
4,2,77,-0.012830224134280789,851,2
1,2,47,-0.1415620281629388,285,0
4,2,44,-0.056153427413156085,721,2
1,2,47,-0.22697062891272152,96,0
1,2,80,0.23473093745929233,1,0
3,2,33,-0.13661080493106734,294,0
1,2,69,-0.12670835846732442,452,2
4,2,87,-0.250488939264111,13,0
4,2,47,-0.06853148549283473,687,1
4,2,47,-0.213354765025075,113,1
3,2,25,-0.15517789205058533,338,1
3,2,25,-0.17993400820994263,240,1
3,2,33,-0.148988863010746,466,1
3,2,33,-0.16755595013026398,364,1
4,2,47,-0.07026441362398975,681,1
4,2,47,-0.12819372543688587,445,1
4,2,47,-0.19850109532946061,159,1
4,2,47,-0.10764614902461929,526,1
4,2,47,-0.15134069404588493,349,1
4,2,47,-0.11185468877171004,509,2
4,2,47,-0.1923120662896213,187,2
4,2,4,-0.07472051453267407,663,1
4,2,4,-0.11185468877171004,509,1
4,2,42,-0.08833637842032059,609,1
4,2,25,-0.08759369493553987,611,1
4,2,25,-0.15431142798500783,341,1
4,2,33,-0.03139731125379877,797,1
4,2,33,-0.19850109532946061,159,1
4,2,47,-0.012830224134280789,851,1
3,2,66,-0.07657722324462586,653,0
3,2,66,-0.1388388553854095,393,0
4,2,25,-0.11804371781154936,481,1
4,2,25,-0.14279983397090668,379,1
4,2,31,0.01811492106491585,919,1
4,2,31,-0.17869620240197479,247,1
3,2,37,-0.09452540746015992,584,1
3,2,37,-0.13908641654700307,392,1
3,2,25,-0.13042177589122803,432,1
3,2,25,-0.18364742563384623,223,1
1,2,12,-0.18983645467368557,198,0
4,2,16,-0.00045216605460213406,710,1
3,2,47,-0.08189978821888769,637,1
3,2,47,-0.11759810772068092,485,1
3,2,47,-0.11185468877171004,331,0
4,2,82,3.4530260381757425,114,0
4,2,33,-0.17374497917010331,284,1
4,2,33,-0.2108791534091393,129,1
4,2,31,-0.0375863402936381,779,1
4,2,31,-0.06234245645299541,705,1
3,2,47,-0.12670835846732442,452,0
4,2,71,-0.012830224134280789,851,1
4,2,71,-0.07472051453267407,663,1
2,2,37,-0.05739123322112395,542,0
4,2,33,-0.026817429764317672,812,1
4,2,33,-0.0618535231588481,708,1
4,2,47,-0.01476120119471066,847,1
4,2,47,-0.08214734938048127,635,1
4,2,8,-0.023382518647206845,821,1
4,2,8,-0.08521091875520173,623,1
3,2,47,-0.17126936755416758,297,2
4,2,64,-0.06621926424355076,693,0
4,2,11,-0.012830224134280789,851,2
4,2,65,-0.17869620240197479,266,0
3,2,79,-0.11185468877171004,0,1
4,0,25,-0.148988863010746,355,1
3,2,89,-0.11185468877171004,544,2
3,2,89,-0.16136692109042466,336,2
4,2,33,-0.012830224134280789,851,1
4,2,33,-0.0375863402936381,779,1
3,2,4,-0.12670835846732442,452,1
3,2,4,-0.15517789205058533,338,1
4,2,33,-0.056153427413156085,721,1
4,2,33,-0.09700101907609565,574,1
4,2,4,-0.09947663069203137,563,1
4,2,4,-0.12423274685138869,460,1
3,2,12,-0.17993400820994263,137,0
1,2,25,-0.19107426048165344,130,0
3,2,27,-0.09328760165219205,589,0
4,2,33,-0.03907170726319954,770,0
4,2,33,-0.09687723849529886,575,0
1,2,25,-0.2356352695684966,54,1
4,2,69,-0.08709857261235272,613,1
4,2,69,-0.12423274685138869,460,1
4,2,33,-0.06234245645299541,705,1
4,2,33,-0.15517789205058533,338,1
4,2,54,0.04906006626411249,960,1
4,2,54,-0.18240961982587836,226,1
2,2,33,-0.02867413847626947,806,1
2,2,33,-0.1166821314227847,492,1
3,2,47,-0.24801332764817524,19,1
4,2,33,-0.0809095435725134,639,1
4,2,33,0.02430147449313924,926,0
4,2,33,-0.06909468713546012,684,0
4,2,47,0.005736862985237194,897,0
4,2,47,-0.06358026226096328,699,0
1,2,3,-0.19850109532946061,159,1
4,2,48,-0.033872922869734506,789,0
4,2,25,-0.13692025638305932,401,1
4,2,25,-0.1757254684628519,262,1
4,2,47,0.03284481017973345,936,0
4,2,47,-0.0633327010993697,701,0
4,2,45,0.0406739319151302,947,1
4,2,45,-0.03786484660043087,776,1
4,2,47,-0.10195224230796711,554,1
4,2,47,-0.023382518647206845,821,1
4,2,47,-0.08521091875520173,623,1
4,2,47,0.00945028040914079,904,1
4,2,47,-0.08053820183012303,640,1
4,2,66,-0.01852413085093297,836,0
4,2,66,-0.09786748314167315,572,0
1,2,49,-0.13042177589122803,432,0
4,2,47,-0.00416558347850573,875,1
4,2,47,-0.07100709710877047,676,1
4,2,25,-0.1378486107390352,395,1
4,2,69,-0.012830224134280789,851,1
4,2,69,-0.09328760165219205,589,1
4,2,33,-0.01815278910854261,838,1
4,2,33,-0.09885772778804744,568,1
4,2,66,-0.09947663069203137,563,1
4,2,66,-0.1564156978585532,335,1
3,2,40,-0.13661080493106734,402,1
3,2,40,-0.18612303724978196,209,1
3,2,33,-0.17993400820994263,316,1
3,2,33,-0.1923120662896213,258,1
4,2,33,-0.0854894250619945,622,1
4,2,33,-0.13401141273433484,410,1
3,2,17,-0.07472051453267407,663,0
3,2,47,-0.15765350366652106,411,1
1,2,47,1.967659068614304,66,1
4,2,25,-0.08214734938048127,635,1
4,2,25,-0.1205193294274851,474,1
1,2,3,-0.22325721148881794,93,1
4,2,31,-0.01852413085093297,836,0
4,2,31,-0.09786748314167315,572,0
4,2,69,-0.01852413085093297,836,0
4,2,69,-0.09786748314167315,572,0
4,2,33,-0.16136692109042466,315,1
1,2,12,0.523139690715805,14,1
3,0,79,-0.18612303724978196,209,2
4,2,69,-0.18612303724978196,227,2
1,2,17,-0.19850109532946061,159,0
4,2,33,-0.13042177589122803,432,1
4,2,4,-0.025208282213959446,818,1
4,2,4,-0.08709857261235272,613,1
4,2,47,-0.0375863402936381,779,0
4,2,47,-0.056153427413156085,721,0
4,2,7,-0.12670835846732442,452,0
1,2,72,-0.2356352695684966,54,1
4,2,47,-0.03832902377841882,774,1
4,2,47,-0.0697692913008026,683,1
4,2,74,-0.020380839562884768,832,1
4,2,74,-0.10034309475760889,561,1
2,2,45,0.015193699358111686,915,1
2,2,45,-0.03491267974842751,785,1
3,2,33,-0.07472051453267407,663,1
3,2,33,-0.13661080493106734,402,1
4,2,4,-0.10876017425179037,521,1
4,2,4,-0.13661080493106734,402,1
2,2,33,0.1078558421425861,1002,1
2,2,33,0.061438124343791145,971,1
1,2,68,-0.24182429860833593,34,0
4,2,33,-0.02149486479005585,829,1
1,2,47,-0.1452754455868424,366,1
1,2,47,-0.1700315617461997,283,1
1,2,25,-0.21050781166674892,12,0
4,2,47,-0.09081941687110413,598,1
4,2,47,-0.1346674498125578,407,1
4,2,53,-0.1923120662896213,200,0
3,2,25,-0.09204979584422418,591,1
3,2,25,-0.12175713523545295,470,1
4,2,47,-0.047488786757381024,745,1
4,2,33,0.005736862985237194,897,1
4,2,33,-0.05739123322112395,719,1
1,2,33,-0.21954379406491434,138,0
3,2,25,-0.13970531945098702,390,0
4,2,8,0.0030136902077078894,889,1
4,2,8,-0.0836327163500427,629,1
3,2,47,-0.17374497917010331,284,0
1,2,47,-0.19850109532946061,159,1
1,2,25,0.3585115182560789,9,0
4,2,47,-0.0724924640783319,670,1
4,2,47,-0.09917955729811909,567,1
4,2,4,-0.056153427413156085,721,1
4,2,4,-0.08678912116036076,615,1
4,2,47,-0.03832902377841882,774,1
4,2,47,-0.0697692913008026,683,1
3,2,57,-0.16755595013026398,292,1
3,2,33,-0.16136692109042466,336,1
3,2,33,-0.17374497917010331,284,1
3,2,33,-0.16136692109042466,394,1
3,2,33,-0.17374497917010331,344,1
3,2,33,-0.16136692109042466,336,1
3,2,33,-0.17374497917010331,284,1
4,2,4,-0.15718808868272513,415,1
4,2,4,-0.17992905698671077,317,1
4,2,33,-0.15522987989451997,427,1
4,2,33,-0.1776787260278252,323,1
4,2,47,-0.023382518647206845,821,1
4,2,47,-0.08521091875520173,623,1
4,2,25,-0.11804371781154936,481,0
1,2,47,-0.22325721148881794,93,1
4,2,39,-0.1601291152824568,319,1
4,2,39,-0.17869620240197479,247,1
1,2,25,-0.20345231856133209,145,0
1,2,33,-0.16136692109042466,315,0
2,2,74,-0.012830224134280789,851,2
2,2,74,-0.0375863402936381,779,2
2,2,3,-0.012830224134280789,851,2
4,2,47,-0.007755220321612541,865,1
4,2,47,-0.0919260152634274,592,1
4,2,4,0.04906006626411249,960,1
4,2,4,-0.18240961982587836,226,1
3,2,47,-0.1415620281629388,504,1
3,2,47,-0.148988863010746,466,1
1,3,24,-0.11185468877171004,51,0
4,2,49,-0.14279983397090668,379,1
4,2,49,-0.17374497917010331,270,1
3,2,7,-0.16755595013026398,292,1
3,0,4,-0.2511078421680949,11,1
3,2,25,-0.1205193294274851,474,0
4,2,47,-0.04996439837331675,738,1
3,2,26,-0.1205193294274851,474,0
3,2,86,-0.08709857261235272,613,1
4,2,25,-0.19850109532946061,159,2
3,2,12,-0.16508033851432824,177,1
4,2,64,-0.22511392020076973,88,2
4,2,47,-0.06234245645299541,705,0
4,2,47,-0.11272115283728754,507,0
3,2,89,-0.0809095435725134,639,0
4,2,33,-0.148988863010746,355,1
4,2,54,-0.07942417660295195,646,1
4,2,54,-0.10656925797168725,535,1
3,2,47,0.01811492106491585,919,1
3,2,47,-0.06234245645299541,705,1
3,2,47,-0.19602548371352488,184,2
4,2,33,-0.03040706660742448,801,1
4,2,33,-0.09031686771306917,600,1
4,2,4,0.04287103722427316,949,1
4,2,4,-0.0375863402936381,779,1
4,2,4,-0.00849790380639326,864,1
4,2,4,-0.07224490291673834,672,1
4,2,33,0.04906006626411249,960,1
4,2,33,-0.18240961982587836,226,1
4,2,70,-0.030159505445830907,803,1
4,2,70,-0.0762058815022355,656,1
4,2,65,9.023152174031138,380,0
3,2,69,-0.1316595816991959,555,0
1,2,47,-0.15889130947448893,322,0
1,3,47,-0.12423274685138869,460,1
3,2,7,-0.046250980949413156,753,1
4,2,69,-0.030159505445830907,803,1
4,2,69,-0.0762058815022355,656,1
1,2,12,-0.22028647754969505,7,0
3,2,45,-0.06481806806893115,696,1
3,2,45,-0.09452540746015992,584,1
2,2,4,-0.012830224134280789,851,1
2,2,4,-0.07472051453267407,663,1
4,2,25,0.007222229954798633,902,1
4,2,25,-0.08202356879968448,636,1
3,2,47,-0.12423274685138869,489,1
3,2,47,-0.15517789205058533,354,1
4,2,54,0.04906006626411249,960,1
4,2,54,-0.18240961982587836,226,1
4,2,69,-0.09328760165219205,589,1
4,2,69,-0.15517789205058533,338,1
4,2,45,-0.005403389286473596,872,1
4,2,45,-0.043651588752680645,758,1
4,2,69,-0.0256415142467482,816,1
4,2,69,-0.05615837863638796,720,1
4,2,33,-0.0697692913008026,683,1
4,2,33,-0.10442785392390284,543,1
4,2,69,-0.012830224134280789,851,0
4,2,69,-0.07472051453267407,663,0
4,2,4,-0.09328760165219205,589,1
3,2,33,-0.16136692109042466,394,1
3,2,33,-0.18612303724978196,286,1
4,2,25,-0.11556810619561363,500,1
4,2,25,-0.13729159812544967,399,1
4,2,33,-0.012830224134280789,851,1
4,2,33,-0.09328760165219205,589,1
4,2,69,-0.020380839562884768,832,1
4,2,69,-0.10034309475760889,561,1
1,2,69,-0.20469012436929995,188,2
4,2,25,-0.17374497917010331,344,1
4,2,25,-0.19850109532946061,219,1
4,2,25,-0.04377536933347743,757,1
4,2,25,-0.09947663069203137,563,1
4,2,33,-0.02756011324909839,810,1
4,2,33,-0.08727186542546822,612,1
4,2,69,0.047450918713754266,956,1
4,2,69,-0.053554035216423566,728,1
3,2,25,0.2966212278576856,4,2
3,2,12,-0.20097670694539635,161,2
4,2,47,-0.0066411950944414615,868,1
4,2,31,-0.0854894250619945,622,1
4,2,31,-0.13401141273433484,410,1
1,2,25,-0.19850109532946061,159,0
1,2,47,-0.16136692109042466,336,0
3,2,64,-0.19850109532946061,219,2
4,2,31,0.04906006626411249,960,1
4,2,31,-0.18240961982587836,226,1
4,2,45,-0.025827185117943376,815,0
4,2,45,-0.08697479203155593,614,0
4,2,33,-0.040557074232760976,765,0
4,2,33,-0.09786748314167315,572,0
3,2,33,-0.23068404633662512,68,1
4,2,69,-0.009240587291173979,860,0
4,2,33,-0.11804371781154936,481,1
1,2,69,-0.11804371781154936,481,0
3,2,69,-0.020380839562884768,832,1
3,2,69,-0.10034309475760889,561,1
4,2,47,-0.08709857261235272,613,0
3,2,25,0.007222229954798633,902,1
3,2,25,-0.08202356879968448,636,1
4,2,74,0.00697466879320506,900,1
4,2,74,-0.08214734938048127,635,1
1,2,25,-0.07472051453267407,663,0
1,2,72,0.8536338414432252,23,1
3,2,47,4.938393007737181,178,0
1,2,5,-0.19850109532946061,159,1
4,2,19,0.04906006626411249,960,0
2,2,89,-0.16136692109042466,336,0
3,2,47,-0.1279461642752923,573,1
4,2,4,-0.20097670694539635,153,2
2,2,45,0.06205702724777508,972,1
2,2,45,-0.043651588752680645,758,1
1,2,25,-0.1923120662896213,187,2
3,2,25,-0.09947663069203137,563,1
4,2,7,-0.16953643942301258,304,0
1,2,47,-0.19911999823344456,173,2
3,1,7,2.7103425533950234,92,2
4,2,33,-0.004538163026704058,874,1
4,2,33,-0.13772483015823841,397,1
3,2,4,-0.012830224134280789,851,1
3,2,4,-0.19354987209758917,180,1
1,2,4,-0.09947663069203137,563,0
4,2,33,-0.13661080493106734,402,0
4,2,33,-0.16136692109042466,315,0
4,2,47,-0.13661080493106734,402,0
4,2,49,0.013535039575434747,911,0
4,2,49,-0.0763296620830323,654,0
1,2,69,-0.22325721148881794,89,0
1,2,25,-0.22697062891272152,81,1
3,2,33,-0.16879375593823184,360,1
3,2,33,-0.19850109532946061,219,1
3,2,47,-0.1885986488657177,215,2
4,2,45,0.04814408996621627,957,1
4,2,45,-0.030902188930611627,799,1
3,2,47,-0.17993400820994263,316,1
4,2,25,-0.10086916222599522,559,1
4,2,25,-0.14440898152126488,368,1
4,2,69,-0.13661080493106734,402,1
4,2,25,-0.09172796633415253,593,1
4,2,25,-0.12512396703312556,457,1
4,2,47,-0.06234245645299541,705,0
4,2,47,-0.14651325139481028,362,0
3,2,33,-0.12423274685138869,590,1
3,2,33,-0.15517789205058533,429,1
1,2,33,-0.10071443649999924,560,0
1,2,33,-0.15394008624261746,343,0
1,2,33,0.9774144222400117,31,0
4,2,17,-0.13661080493106734,402,0
3,2,47,-0.22944624052865725,73,1
3,2,25,-0.148988863010746,244,1
3,2,3,-0.012830224134280789,851,1
1,2,68,-0.0375863402936381,779,0
3,2,47,-0.07100709710877047,676,0
4,2,25,-0.07462767909707647,664,1
4,2,25,-0.12308777647901842,467,1
3,2,74,-0.23216941330618657,64,1
1,2,25,-0.2356352695684966,65,1
1,2,25,-0.24182429860833593,34,0
4,2,45,-0.02149486479005585,581,0
1,2,69,-0.15765350366652106,330,0
4,2,47,-0.030159505445830907,803,1
4,2,47,-0.0762058815022355,656,1
4,2,25,-0.12064311000828187,473,1
4,2,25,-0.14859276515219627,356,1
4,2,66,0.03668200818443383,941,1
4,2,66,-0.06234245645299541,705,1
4,2,45,0.11095035666250577,1004,1
4,2,45,-0.012830224134280789,851,1
3,2,33,-0.1830285227298623,246,2
3,2,3,-0.012830224134280789,851,0
3,2,69,-0.14279983397090668,498,1
3,2,69,-0.16755595013026398,364,1
3,2,3,-0.11185468877171004,509,1
4,2,25,-0.12064311000828187,473,1
4,2,25,-0.14859276515219627,356,1
4,2,29,-0.0809095435725134,639,1
4,2,29,-0.12992665356804087,437,1
1,2,47,-0.2069181748236421,157,2
4,2,47,0.006108204727627554,899,0
4,2,47,-0.06457050690733757,697,0
4,2,33,-0.001566191281773213,880,0
4,2,33,-0.06902660781602188,686,0
4,2,25,-0.11688760718690737,490,1
4,2,25,-0.15930473661435018,321,1
