work_year,target,employment_type,salary_currency,salary_in_usd,company_location
0.933090760892103,4,2,19,651,70
0.933090760892103,4,2,19,978,12
0.933090760892103,4,2,19,696,12
0.933090760892103,4,2,19,843,70
0.933090760892103,4,2,19,440,70
0.933090760892103,3,2,19,663,70
0.933090760892103,3,2,19,402,70
0.933090760892103,4,2,19,998,70
0.933090760892103,4,2,19,883,70
0.933090760892103,4,2,19,823,70
0.933090760892103,4,2,19,752,70
0.933090760892103,4,2,19,1005,70
0.933090760892103,4,2,19,853,70
0.933090760892103,4,2,19,757,70
0.933090760892103,4,2,19,613,70
0.933090760892103,4,2,19,736,70
0.933090760892103,4,2,19,402,70
0.933090760892103,4,2,19,1023,70
0.933090760892103,3,2,8,487,28
0.933090760892103,4,2,19,460,70
0.933090760892103,4,2,19,315,70
0.933090760892103,1,2,19,187,70
0.933090760892103,1,2,19,153,70
0.933090760892103,4,2,19,338,70
0.933090760892103,4,2,19,601,70
0.933090760892103,4,2,19,320,70
0.933090760892103,4,2,19,1013,70
0.933090760892103,4,2,19,796,70
-1.7370161340636834,3,2,19,89,29
0.933090760892103,4,2,19,803,70
0.933090760892103,4,2,19,677,70
0.933090760892103,3,2,19,818,70
0.933090760892103,3,2,19,705,70
0.933090760892103,4,2,19,851,70
0.933090760892103,3,2,19,818,70
0.933090760892103,3,2,19,790,70
0.933090760892103,4,2,19,941,70
0.933090760892103,4,2,19,779,70
0.933090760892103,4,2,19,635,70
0.933090760892103,4,2,19,247,70
0.933090760892103,3,2,19,653,70
0.933090760892103,3,2,19,546,70
0.933090760892103,4,2,19,924,70
0.933090760892103,4,2,19,509,70
0.933090760892103,4,2,19,779,70
0.933090760892103,4,2,19,355,70
0.933090760892103,4,2,19,547,70
0.933090760892103,4,2,19,309,70
0.933090760892103,4,2,19,779,70
0.933090760892103,4,2,19,982,70
0.933090760892103,4,2,19,738,70
0.933090760892103,3,2,19,315,70
0.933090760892103,3,2,19,209,70
0.933090760892103,4,2,19,970,70
0.933090760892103,4,2,19,644,70
0.933090760892103,4,2,19,610,70
0.933090760892103,3,2,19,613,70
0.933090760892103,3,2,19,509,70
0.933090760892103,3,2,8,458,33
0.933090760892103,3,2,8,281,33
0.933090760892103,1,3,15,44,38
0.933090760892103,1,2,1,52,10
0.933090760892103,4,2,19,953,70
0.933090760892103,4,2,19,747,70
0.933090760892103,4,2,7,449,27
0.933090760892103,4,2,7,295,27
0.933090760892103,4,2,19,995,70
0.933090760892103,4,2,19,613,70
0.933090760892103,3,2,8,281,28
0.933090760892103,3,2,8,213,28
0.933090760892103,4,2,19,898,70
0.933090760892103,4,2,19,691,70
0.933090760892103,4,2,19,845,70
0.933090760892103,4,2,19,478,70
0.933090760892103,4,2,19,881,70
0.933090760892103,4,2,19,786,70
-0.4019626865857902,1,2,19,338,70
0.933090760892103,3,2,8,155,28
0.933090760892103,1,2,19,509,28
0.933090760892103,1,2,19,209,28
0.933090760892103,4,2,19,649,70
0.933090760892103,4,2,19,357,70
0.933090760892103,4,2,19,922,70
0.933090760892103,4,2,19,452,70
0.933090760892103,4,2,19,705,70
0.933090760892103,4,2,7,191,25
0.933090760892103,4,2,7,167,25
0.933090760892103,1,2,19,209,70
0.933090760892103,1,2,19,159,70
0.933090760892103,4,2,19,921,70
0.933090760892103,4,2,19,580,70
0.933090760892103,4,2,8,671,28
0.933090760892103,1,2,12,18,38
0.933090760892103,4,2,19,174,70
0.933090760892103,4,2,19,960,70
0.933090760892103,4,2,19,715,70
0.933090760892103,3,2,19,721,70
0.933090760892103,3,2,19,532,70
0.933090760892103,4,2,19,226,70
0.933090760892103,4,2,19,964,25
0.933090760892103,4,2,19,737,25
0.933090760892103,3,2,19,738,70
0.933090760892103,3,2,19,509,70
0.933090760892103,4,2,19,892,70
0.933090760892103,4,2,19,717,70
0.933090760892103,1,2,19,21,71
-0.4019626865857902,4,2,19,1024,70
0.933090760892103,4,2,7,408,36
0.933090760892103,3,2,12,39,38
0.933090760892103,4,2,19,908,70
0.933090760892103,2,2,19,883,70
0.933090760892103,4,2,19,929,70
0.933090760892103,4,2,19,605,70
0.933090760892103,4,2,19,992,70
0.933090760892103,4,2,19,678,70
0.933090760892103,3,2,19,538,70
0.933090760892103,3,2,19,432,70
0.933090760892103,3,2,8,458,28
0.933090760892103,3,2,8,339,28
0.933090760892103,1,2,19,402,70
0.933090760892103,4,2,19,920,70
0.933090760892103,4,2,19,691,70
0.933090760892103,4,2,19,1027,70
0.933090760892103,4,2,19,209,70
0.933090760892103,3,2,19,379,70
0.933090760892103,4,2,19,589,70
0.933090760892103,4,2,19,371,70
0.933090760892103,4,2,19,171,70
0.933090760892103,4,2,19,944,70
0.933090760892103,4,2,19,583,70
0.933090760892103,4,2,19,355,70
0.933090760892103,4,2,19,826,70
0.933090760892103,3,2,19,105,51
0.933090760892103,4,2,19,1023,70
0.933090760892103,4,2,19,933,70
0.933090760892103,3,2,8,516,28
0.933090760892103,3,2,8,389,28
0.933090760892103,4,2,19,901,70
0.933090760892103,4,2,19,618,70
0.933090760892103,3,2,8,641,28
0.933090760892103,4,2,7,179,12
0.933090760892103,1,2,19,460,70
0.933090760892103,3,2,8,253,28
0.933090760892103,3,2,8,228,28
0.933090760892103,3,2,8,213,28
0.933090760892103,2,2,19,991,70
0.933090760892103,2,2,19,934,70
0.933090760892103,4,2,19,954,12
0.933090760892103,4,2,19,643,12
0.933090760892103,4,2,19,689,70
0.933090760892103,4,2,19,413,70
0.933090760892103,3,2,19,669,70
0.933090760892103,3,2,19,485,70
0.933090760892103,3,2,7,252,25
0.933090760892103,3,2,7,205,25
0.933090760892103,4,2,2,541,12
0.933090760892103,4,2,19,402,54
0.933090760892103,1,2,12,25,38
0.933090760892103,4,2,19,797,28
0.933090760892103,4,2,19,511,28
0.933090760892103,1,2,7,78,20
-0.4019626865857902,1,2,19,779,70
0.933090760892103,3,2,19,338,70
0.933090760892103,3,2,19,270,70
0.933090760892103,4,2,19,589,70
0.933090760892103,4,2,19,402,70
0.933090760892103,2,2,19,687,70
0.933090760892103,2,2,19,613,70
0.933090760892103,4,2,19,919,70
0.933090760892103,4,2,19,908,70
0.933090760892103,4,2,19,663,70
0.933090760892103,4,2,19,866,70
0.933090760892103,4,2,19,607,70
0.933090760892103,4,2,19,447,70
-0.4019626865857902,3,2,19,67,38
0.933090760892103,3,2,19,460,70
0.933090760892103,4,2,19,976,70
0.933090760892103,4,2,19,788,70
0.933090760892103,4,2,19,601,70
0.933090760892103,2,2,19,1009,70
0.933090760892103,2,2,19,839,70
0.933090760892103,4,2,19,868,70
0.933090760892103,4,2,19,779,70
0.933090760892103,4,2,19,721,70
0.933090760892103,4,2,19,635,70
0.933090760892103,1,2,19,705,70
0.933090760892103,1,2,19,402,70
0.933090760892103,2,2,19,851,70
0.933090760892103,3,2,19,663,70
0.933090760892103,4,2,19,849,70
0.933090760892103,4,2,19,470,70
0.933090760892103,1,2,19,563,63
0.933090760892103,1,2,19,705,70
0.933090760892103,1,2,19,589,70
0.933090760892103,4,2,19,789,70
0.933090760892103,4,2,19,584,70
0.933090760892103,4,2,19,1021,70
0.933090760892103,4,2,19,975,70
0.933090760892103,4,2,19,520,70
0.933090760892103,4,2,19,372,70
0.933090760892103,4,2,19,986,70
0.933090760892103,4,2,19,793,70
0.933090760892103,3,2,19,779,70
0.933090760892103,3,2,19,663,70
0.933090760892103,4,2,19,882,70
0.933090760892103,4,2,19,698,70
0.933090760892103,3,2,19,420,70
0.933090760892103,3,2,19,216,70
-0.4019626865857902,3,2,19,687,70
-1.7370161340636834,1,2,16,254,64
0.933090760892103,4,2,7,229,23
0.933090760892103,4,2,19,941,70
0.933090760892103,4,2,19,609,70
0.933090760892103,4,2,19,756,70
0.933090760892103,4,2,19,474,70
0.933090760892103,4,2,19,346,70
0.933090760892103,4,2,19,705,70
0.933090760892103,4,2,19,452,70
0.933090760892103,4,2,19,448,70
0.933090760892103,4,2,19,1004,70
0.933090760892103,4,2,19,505,70
0.933090760892103,4,2,19,993,70
0.933090760892103,4,2,19,686,70
0.933090760892103,3,2,12,214,38
0.933090760892103,1,2,19,89,70
0.933090760892103,3,2,19,908,70
0.933090760892103,3,2,19,835,70
0.933090760892103,4,2,19,735,70
0.933090760892103,4,2,19,851,70
0.933090760892103,4,2,19,757,70
0.933090760892103,4,2,19,929,70
0.933090760892103,4,2,19,605,70
0.933090760892103,4,2,19,676,12
0.933090760892103,4,2,19,372,12
0.933090760892103,4,2,19,355,70
0.933090760892103,1,2,19,534,70
0.933090760892103,1,2,19,291,70
0.933090760892103,3,2,19,454,70
0.933090760892103,3,2,19,311,70
-0.4019626865857902,4,2,7,336,27
0.933090760892103,3,2,19,159,2
0.933090760892103,4,2,19,540,70
0.933090760892103,4,2,19,621,70
0.933090760892103,4,2,19,290,70
0.933090760892103,4,2,19,338,70
0.933090760892103,4,2,19,908,70
0.933090760892103,4,2,19,870,70
0.933090760892103,4,2,19,450,70
0.933090760892103,1,2,12,27,38
0.933090760892103,3,2,19,174,70
0.933090760892103,4,2,19,335,70
0.933090760892103,4,2,19,538,70
0.933090760892103,4,2,19,460,70
0.933090760892103,4,2,19,851,70
0.933090760892103,4,2,19,589,70
-0.4019626865857902,1,2,19,153,70
0.933090760892103,1,2,19,509,7
0.933090760892103,4,2,19,738,70
0.933090760892103,3,2,19,663,70
0.933090760892103,4,2,19,851,70
0.933090760892103,3,2,19,315,43
0.933090760892103,1,2,7,26,30
-0.4019626865857902,1,2,7,8,49
0.933090760892103,3,2,12,42,64
0.933090760892103,4,2,19,967,70
0.933090760892103,4,2,7,305,46
0.933090760892103,4,2,7,116,46
0.933090760892103,4,2,19,613,70
0.933090760892103,4,2,19,460,70
0.933090760892103,4,2,19,670,70
0.933090760892103,3,2,7,179,61
0.933090760892103,4,2,7,167,25
0.933090760892103,4,2,7,126,25
0.933090760892103,3,2,19,379,70
0.933090760892103,4,2,19,563,70
0.933090760892103,3,2,19,509,70
0.933090760892103,3,2,19,402,70
0.933090760892103,3,2,19,790,70
0.933090760892103,4,2,19,412,70
0.933090760892103,4,2,19,797,70
0.933090760892103,4,2,19,520,70
0.933090760892103,4,2,19,372,70
0.933090760892103,4,2,19,908,70
0.933090760892103,4,2,19,644,70
0.933090760892103,3,2,17,71,67
-0.4019626865857902,3,2,12,36,38
0.933090760892103,4,2,19,639,70
0.933090760892103,4,2,19,554,70
0.933090760892103,4,2,19,784,70
0.933090760892103,4,2,19,520,70
0.933090760892103,4,2,19,372,70
0.933090760892103,4,2,7,305,46
0.933090760892103,4,2,7,116,46
0.933090760892103,2,2,19,1004,70
0.933090760892103,3,2,19,589,70
0.933090760892103,3,2,19,438,70
-0.4019626865857902,3,2,19,460,70
0.933090760892103,4,2,19,733,70
0.933090760892103,3,2,8,310,28
0.933090760892103,3,2,8,135,28
0.933090760892103,4,2,19,680,70
0.933090760892103,4,2,19,523,70
0.933090760892103,4,2,19,868,70
0.933090760892103,3,2,19,639,70
0.933090760892103,3,2,19,346,70
0.933090760892103,1,2,19,159,70
0.933090760892103,4,2,19,932,70
0.933090760892103,4,2,19,864,70
0.933090760892103,4,2,19,917,70
0.933090760892103,4,2,19,746,70
0.933090760892103,4,2,19,931,70
0.933090760892103,4,2,19,729,70
0.933090760892103,4,2,19,843,70
0.933090760892103,4,2,19,440,70
0.933090760892103,4,2,19,779,70
0.933090760892103,4,2,19,639,70
0.933090760892103,4,2,19,919,70
0.933090760892103,4,2,19,851,70
0.933090760892103,4,2,19,478,70
0.933090760892103,4,2,19,999,70
0.933090760892103,2,2,19,842,70
0.933090760892103,2,2,19,667,70
0.933090760892103,4,2,19,735,70
0.933090760892103,4,2,19,434,70
0.933090760892103,3,2,19,379,25
0.933090760892103,3,2,19,315,25
0.933090760892103,3,2,19,491,70
0.933090760892103,3,2,19,277,70
0.933090760892103,4,2,19,875,70
0.933090760892103,4,2,19,727,70
0.933090760892103,4,2,19,639,70
0.933090760892103,4,2,19,589,70
0.933090760892103,3,2,19,432,70
0.933090760892103,3,2,19,270,70
0.933090760892103,4,2,19,582,70
0.933090760892103,4,2,19,384,70
0.933090760892103,3,2,19,509,70
0.933090760892103,4,2,19,613,70
0.933090760892103,4,2,19,402,70
0.933090760892103,4,2,19,509,70
0.933090760892103,4,2,19,613,70
0.933090760892103,4,2,19,481,70
0.933090760892103,4,2,19,1001,70
0.933090760892103,4,2,19,846,70
0.933090760892103,3,2,19,906,70
0.933090760892103,4,2,19,927,70
0.933090760892103,4,2,19,841,70
0.933090760892103,4,2,19,460,70
0.933090760892103,4,2,19,545,70
0.933090760892103,4,2,19,277,70
0.933090760892103,3,2,19,757,70
0.933090760892103,3,2,19,613,70
0.933090760892103,4,2,19,942,70
0.933090760892103,4,2,19,601,70
0.933090760892103,3,2,19,808,70
0.933090760892103,3,2,19,721,70
0.933090760892103,3,2,8,281,28
-0.4019626865857902,1,3,7,74,70
0.933090760892103,4,2,19,724,70
0.933090760892103,4,2,19,919,70
0.933090760892103,4,2,19,724,70
0.933090760892103,3,2,8,455,28
0.933090760892103,3,2,8,256,28
0.933090760892103,4,2,19,481,70
0.933090760892103,4,2,19,984,70
0.933090760892103,4,2,19,757,70
0.933090760892103,4,2,19,759,70
0.933090760892103,4,2,19,404,70
0.933090760892103,4,2,19,933,70
0.933090760892103,4,2,19,589,70
0.933090760892103,4,2,19,1008,70
0.933090760892103,4,2,19,925,70
0.933090760892103,4,2,19,996,70
0.933090760892103,4,2,19,858,70
0.933090760892103,4,2,7,268,60
0.933090760892103,4,2,7,110,60
0.933090760892103,3,2,19,509,70
0.933090760892103,3,2,19,402,70
-1.7370161340636834,4,2,12,181,38
-0.4019626865857902,3,2,12,49,38
0.933090760892103,4,2,19,929,70
0.933090760892103,4,2,19,605,70
0.933090760892103,4,2,19,849,70
0.933090760892103,4,2,19,714,70
-0.4019626865857902,1,2,19,402,70
0.933090760892103,1,2,19,663,70
0.933090760892103,1,2,19,509,70
0.933090760892103,4,2,19,663,70
0.933090760892103,4,2,19,402,70
-0.4019626865857902,4,2,19,578,54
0.933090760892103,4,2,19,983,70
0.933090760892103,4,2,19,846,70
0.933090760892103,3,2,19,432,70
0.933090760892103,4,2,19,808,70
0.933090760892103,4,2,19,687,70
0.933090760892103,4,2,19,234,70
0.933090760892103,4,2,19,933,70
0.933090760892103,4,2,19,797,70
0.933090760892103,4,2,19,631,12
0.933090760892103,4,2,19,474,12
0.933090760892103,4,2,19,626,70
0.933090760892103,4,2,19,781,70
0.933090760892103,4,2,19,486,70
0.933090760892103,4,2,19,954,70
0.933090760892103,4,2,19,643,70
0.933090760892103,4,2,19,509,12
0.933090760892103,4,2,19,460,12
0.933090760892103,3,2,8,296,28
0.933090760892103,3,2,8,228,28
0.933090760892103,4,2,19,713,70
0.933090760892103,4,2,19,624,70
0.933090760892103,3,2,8,203,28
0.933090760892103,3,2,8,146,28
0.933090760892103,4,2,19,554,70
0.933090760892103,4,2,19,460,70
0.933090760892103,4,2,19,934,70
0.933090760892103,4,2,19,784,70
-0.4019626865857902,3,2,12,33,38
-0.4019626865857902,1,2,19,563,70
0.933090760892103,4,2,19,973,70
0.933090760892103,4,2,19,587,70
-0.4019626865857902,3,2,12,32,38
0.933090760892103,3,2,19,563,70
0.933090760892103,3,2,19,355,70
-0.4019626865857902,4,2,19,538,70
-0.4019626865857902,4,2,19,757,70
-0.4019626865857902,4,2,19,687,70
-0.4019626865857902,4,2,19,681,70
-0.4019626865857902,4,2,19,445,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,4,2,19,613,70
-0.4019626865857902,4,2,19,520,70
-0.4019626865857902,4,2,19,375,70
-0.4019626865857902,4,2,19,738,70
-0.4019626865857902,4,2,19,563,70
-0.4019626865857902,4,2,19,639,70
-0.4019626865857902,4,2,19,554,70
-0.4019626865857902,4,2,19,639,70
-0.4019626865857902,4,2,19,402,70
-0.4019626865857902,4,2,19,509,70
-0.4019626865857902,4,2,19,481,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,3,2,19,663,70
-0.4019626865857902,3,2,19,402,70
-0.4019626865857902,3,2,19,663,70
-0.4019626865857902,3,2,19,552,70
-0.4019626865857902,4,2,19,547,70
-0.4019626865857902,4,2,19,162,70
-0.4019626865857902,3,2,19,971,70
-0.4019626865857902,3,2,19,757,70
-0.4019626865857902,1,2,19,120,57
-0.4019626865857902,1,2,19,120,6
-0.4019626865857902,4,2,19,960,70
-0.4019626865857902,4,2,19,226,70
-0.4019626865857902,4,2,19,883,70
-0.4019626865857902,4,2,19,705,70
-0.4019626865857902,4,2,19,983,70
-0.4019626865857902,4,2,19,846,70
-0.4019626865857902,3,2,7,376,27
-0.4019626865857902,3,2,7,175,27
-0.4019626865857902,4,2,19,908,70
-0.4019626865857902,4,2,19,644,70
-0.4019626865857902,4,2,19,955,12
-0.4019626865857902,4,2,19,792,12
-0.4019626865857902,3,2,19,663,70
-0.4019626865857902,1,2,19,120,6
-0.4019626865857902,4,2,12,196,38
-0.4019626865857902,3,2,19,509,70
-0.4019626865857902,3,2,19,379,70
-0.4019626865857902,1,2,19,705,70
-0.4019626865857902,1,2,19,589,70
-0.4019626865857902,1,2,7,69,41
-0.4019626865857902,4,2,19,900,70
-0.4019626865857902,4,2,19,635,70
-0.4019626865857902,1,2,19,338,70
-0.4019626865857902,1,2,19,240,70
-0.4019626865857902,4,2,19,657,70
-0.4019626865857902,4,2,19,505,70
-0.4019626865857902,4,2,19,509,70
-0.4019626865857902,3,2,19,663,70
-0.4019626865857902,3,2,19,460,70
-0.4019626865857902,4,2,19,951,70
-0.4019626865857902,4,2,19,854,70
-0.4019626865857902,4,2,19,818,70
-0.4019626865857902,4,2,19,687,70
-0.4019626865857902,4,2,19,933,70
-0.4019626865857902,4,2,19,797,70
-0.4019626865857902,4,2,19,818,70
-0.4019626865857902,4,2,19,705,70
-0.4019626865857902,1,2,19,402,70
-0.4019626865857902,3,2,19,563,70
-0.4019626865857902,3,2,19,481,70
-0.4019626865857902,3,2,8,364,28
-0.4019626865857902,3,2,8,258,28
-0.4019626865857902,3,2,19,432,70
-0.4019626865857902,3,2,19,270,70
-0.4019626865857902,4,2,19,866,70
-0.4019626865857902,4,2,19,628,70
-0.4019626865857902,4,2,19,823,70
-0.4019626865857902,4,2,19,719,70
-0.4019626865857902,4,2,19,802,70
-0.4019626865857902,4,2,19,561,70
-0.4019626865857902,4,2,19,292,70
-0.4019626865857902,4,2,19,757,70
-0.4019626865857902,4,2,19,509,70
-0.4019626865857902,4,2,19,730,70
-0.4019626865857902,4,2,19,444,70
-0.4019626865857902,3,2,19,292,70
-0.4019626865857902,3,2,19,209,70
-0.4019626865857902,4,2,19,793,70
-0.4019626865857902,4,2,19,626,70
-0.4019626865857902,3,2,19,639,70
-0.4019626865857902,3,2,19,402,70
-0.4019626865857902,1,2,19,19,47
-0.4019626865857902,3,2,12,94,70
-0.4019626865857902,3,2,15,136,58
-0.4019626865857902,2,2,19,851,70
-0.4019626865857902,2,2,19,639,70
-0.4019626865857902,3,2,8,364,28
-0.4019626865857902,3,2,8,286,28
-0.4019626865857902,4,2,19,823,70
-0.4019626865857902,4,2,19,719,70
-0.4019626865857902,2,2,19,1008,70
-0.4019626865857902,2,2,19,939,70
-0.4019626865857902,4,2,19,509,70
-0.4019626865857902,4,2,19,379,70
-0.4019626865857902,4,2,19,639,70
-0.4019626865857902,4,2,19,589,70
-0.4019626865857902,4,2,19,309,70
-0.4019626865857902,4,2,7,284,25
-0.4019626865857902,4,2,7,108,25
-0.4019626865857902,3,2,19,705,70
-0.4019626865857902,3,2,19,509,70
-0.4019626865857902,3,2,12,103,38
-0.4019626865857902,4,2,19,538,17
-0.4019626865857902,4,2,19,379,70
-0.4019626865857902,4,2,7,150,25
-0.4019626865857902,4,2,7,111,25
-0.4019626865857902,4,2,19,490,70
-0.4019626865857902,4,2,19,321,70
-0.4019626865857902,4,2,19,757,70
-0.4019626865857902,4,2,19,613,70
-0.4019626865857902,4,2,19,959,70
-0.4019626865857902,4,2,19,662,70
-0.4019626865857902,3,2,19,521,70
-0.4019626865857902,3,2,19,402,70
-0.4019626865857902,4,2,19,959,70
-0.4019626865857902,4,2,19,662,70
-0.4019626865857902,1,2,19,187,70
-0.4019626865857902,1,2,19,153,70
-0.4019626865857902,4,2,19,959,70
-0.4019626865857902,4,2,19,662,70
-0.4019626865857902,3,2,7,204,27
-0.4019626865857902,4,2,19,818,70
-0.4019626865857902,4,2,19,509,70
-0.4019626865857902,4,2,19,548,70
-0.4019626865857902,4,2,19,424,70
-0.4019626865857902,4,2,19,883,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,4,2,19,883,70
-0.4019626865857902,4,2,19,563,70
-0.4019626865857902,4,2,19,788,70
-0.4019626865857902,4,2,19,712,70
-0.4019626865857902,3,2,19,414,70
-0.4019626865857902,3,2,19,249,70
-0.4019626865857902,4,2,19,883,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,4,2,19,848,70
-0.4019626865857902,4,2,19,522,70
-0.4019626865857902,3,2,19,563,70
-0.4019626865857902,3,2,19,315,70
-0.4019626865857902,4,2,19,591,70
-0.4019626865857902,4,2,19,424,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,4,2,19,402,70
-0.4019626865857902,2,2,19,699,70
-0.4019626865857902,2,2,19,563,70
-0.4019626865857902,4,2,19,897,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,3,2,19,805,70
-0.4019626865857902,3,2,19,676,70
-0.4019626865857902,4,2,19,965,51
-0.4019626865857902,4,2,19,797,51
-0.4019626865857902,3,2,8,1033,28
-0.4019626865857902,3,2,8,188,28
-0.4019626865857902,4,2,7,161,25
-0.4019626865857902,4,2,7,119,25
-0.4019626865857902,4,2,19,736,70
-0.4019626865857902,4,2,19,464,70
-0.4019626865857902,1,2,7,215,20
-0.4019626865857902,4,2,19,613,70
-0.4019626865857902,4,2,19,509,70
-0.4019626865857902,4,2,19,19,1
-0.4019626865857902,1,2,19,159,70
-0.4019626865857902,3,2,19,584,70
-0.4019626865857902,3,2,19,532,70
-0.4019626865857902,4,2,19,726,70
-0.4019626865857902,4,2,19,505,70
-0.4019626865857902,1,2,19,534,70
-0.4019626865857902,1,2,19,291,70
-0.4019626865857902,3,2,19,402,70
-0.4019626865857902,3,2,19,240,70
-1.7370161340636834,3,2,12,40,38
-0.4019626865857902,1,2,19,851,12
-0.4019626865857902,1,2,19,21,3
-0.4019626865857902,4,2,19,908,70
-0.4019626865857902,4,2,19,644,70
-0.4019626865857902,4,2,7,260,25
-0.4019626865857902,4,2,19,460,70
-0.4019626865857902,4,2,19,270,70
-0.4019626865857902,4,2,19,818,70
-0.4019626865857902,4,2,19,589,70
-0.4019626865857902,4,2,19,554,70
-0.4019626865857902,4,2,19,320,70
-0.4019626865857902,4,2,19,753,70
-0.4019626865857902,4,2,19,460,70
-0.4019626865857902,4,2,19,823,70
-0.4019626865857902,4,2,19,509,70
-0.4019626865857902,4,2,19,818,70
-0.4019626865857902,4,2,19,833,70
-0.4019626865857902,4,2,19,562,70
-0.4019626865857902,4,2,19,854,70
-0.4019626865857902,4,2,19,352,70
-0.4019626865857902,4,2,19,721,70
-0.4019626865857902,4,2,19,538,70
-0.4019626865857902,4,2,19,927,70
-0.4019626865857902,4,2,19,841,70
-0.4019626865857902,3,2,19,563,70
-0.4019626865857902,3,2,19,355,70
-0.4019626865857902,3,2,19,663,70
-0.4019626865857902,3,2,19,402,70
-0.4019626865857902,3,2,19,927,70
-0.4019626865857902,3,2,19,663,70
-0.4019626865857902,3,2,19,563,70
-0.4019626865857902,3,2,19,779,70
-0.4019626865857902,3,2,19,509,70
-0.4019626865857902,4,2,19,826,70
-0.4019626865857902,4,2,19,613,70
-0.4019626865857902,4,2,19,674,70
-0.4019626865857902,4,2,19,240,70
-0.4019626865857902,4,2,19,187,70
-0.4019626865857902,4,2,19,769,70
-0.4019626865857902,4,2,19,705,70
-0.4019626865857902,3,2,7,227,27
-0.4019626865857902,3,2,19,721,70
-0.4019626865857902,3,2,19,589,70
-0.4019626865857902,4,2,19,738,70
-0.4019626865857902,4,2,19,538,70
-0.4019626865857902,4,2,19,432,70
-0.4019626865857902,4,2,19,270,70
-0.4019626865857902,4,2,19,563,70
-0.4019626865857902,4,2,19,379,70
-0.4019626865857902,4,2,19,864,70
-0.4019626865857902,4,2,19,672,70
-0.4019626865857902,4,2,19,844,70
-0.4019626865857902,4,2,19,588,70
-0.4019626865857902,3,2,19,509,70
-0.4019626865857902,4,2,19,843,70
-0.4019626865857902,4,2,19,395,70
-0.4019626865857902,4,2,19,714,70
-0.4019626865857902,3,2,7,462,44
-0.4019626865857902,3,2,7,312,44
-0.4019626865857902,3,2,8,272,28
-0.4019626865857902,3,2,8,169,28
-0.4019626865857902,4,2,19,658,70
-0.4019626865857902,4,2,19,477,70
-3.0720695815415766,3,2,19,379,70
-1.7370161340636834,4,2,19,481,70
-0.4019626865857902,4,2,19,742,6
-0.4019626865857902,1,2,19,29,3
-0.4019626865857902,1,1,19,159,70
-0.4019626865857902,4,2,19,802,70
-0.4019626865857902,4,2,19,561,70
-0.4019626865857902,4,2,19,927,70
-0.4019626865857902,4,2,19,686,70
-0.4019626865857902,3,2,19,292,70
-0.4019626865857902,4,2,19,890,70
-0.4019626865857902,4,2,19,672,70
-0.4019626865857902,4,2,19,509,70
-0.4019626865857902,4,2,19,460,70
-0.4019626865857902,4,2,19,270,70
-0.4019626865857902,4,2,19,923,12
-0.4019626865857902,4,2,19,733,12
-1.7370161340636834,1,2,19,54,4
-0.4019626865857902,3,2,7,235,20
-0.4019626865857902,3,2,7,215,20
-0.4019626865857902,4,2,19,946,70
-0.4019626865857902,4,2,19,789,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,3,2,19,563,70
-0.4019626865857902,3,2,19,355,70
-0.4019626865857902,3,2,19,721,70
-0.4019626865857902,3,2,19,532,70
-0.4019626865857902,4,2,19,766,12
-0.4019626865857902,4,2,19,574,12
-0.4019626865857902,4,2,19,1004,70
-0.4019626865857902,4,2,19,491,70
-0.4019626865857902,4,2,19,383,70
-0.4019626865857902,4,2,8,364,28
-0.4019626865857902,4,2,8,272,28
-0.4019626865857902,4,2,19,432,70
-0.4019626865857902,4,2,19,270,70
-0.4019626865857902,3,2,2,435,12
-0.4019626865857902,4,2,19,402,70
-0.4019626865857902,1,2,19,817,70
-0.4019626865857902,1,2,19,615,70
-0.4019626865857902,4,2,19,563,70
-0.4019626865857902,3,2,19,705,70
-0.4019626865857902,3,2,19,454,70
-0.4019626865857902,4,2,19,960,70
-0.4019626865857902,4,2,19,663,70
-0.4019626865857902,3,2,19,872,70
-0.4019626865857902,4,2,19,589,70
-0.4019626865857902,4,2,7,489,27
-0.4019626865857902,4,2,7,284,27
-0.4019626865857902,4,2,7,129,25
-0.4019626865857902,4,2,19,820,70
-0.4019626865857902,1,2,7,250,20
-0.4019626865857902,1,2,19,159,18
-0.4019626865857902,4,2,19,927,70
-0.4019626865857902,4,2,19,686,70
-0.4019626865857902,3,2,19,315,70
-0.4019626865857902,4,2,19,589,70
-0.4019626865857902,4,2,19,460,70
-0.4019626865857902,3,2,19,687,70
-0.4019626865857902,3,2,19,613,70
-0.4019626865857902,4,2,19,868,70
-0.4019626865857902,4,2,19,775,70
-0.4019626865857902,4,2,19,584,70
-0.4019626865857902,4,2,19,639,70
-0.4019626865857902,4,2,19,933,70
-0.4019626865857902,4,2,19,757,70
-0.4019626865857902,1,2,7,79,25
-0.4019626865857902,3,2,19,355,70
-0.4019626865857902,3,2,19,721,70
-0.4019626865857902,3,2,19,589,70
-0.4019626865857902,4,2,19,735,70
