work_year,target,employment_type,salary_currency,employee_residence,company_size
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,8,29,0
0.933090760892103,4,2,19,75,2
0.933090760892103,4,2,19,75,2
0.933090760892103,1,2,19,75,1
0.933090760892103,1,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
-1.7370161340636834,3,2,19,30,2
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,8,34,1
0.933090760892103,3,2,8,34,1
0.933090760892103,1,3,15,61,0
0.933090760892103,1,2,1,10,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,7,28,1
0.933090760892103,4,2,7,28,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
-0.4019626865857902,1,2,19,75,1
0.933090760892103,3,2,8,29,1
0.933090760892103,1,2,19,29,1
0.933090760892103,1,2,19,29,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,7,26,1
0.933090760892103,4,2,7,26,1
0.933090760892103,1,2,19,75,0
0.933090760892103,1,2,19,46,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,8,29,0
0.933090760892103,1,2,12,39,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,26,1
0.933090760892103,4,2,19,26,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,1,2,19,77,0
-0.4019626865857902,4,2,19,75,1
0.933090760892103,4,2,7,37,1
0.933090760892103,3,2,12,39,0
0.933090760892103,4,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,1,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,54,2
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,8,29,1
0.933090760892103,4,2,7,57,0
0.933090760892103,1,2,19,75,2
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,2,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,4,2,19,11,1
0.933090760892103,4,2,19,11,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,7,26,1
0.933090760892103,3,2,7,26,1
0.933090760892103,4,2,2,11,1
0.933090760892103,4,2,19,57,0
0.933090760892103,1,2,12,39,0
0.933090760892103,4,2,19,29,1
0.933090760892103,4,2,19,29,1
0.933090760892103,1,2,7,20,0
-0.4019626865857902,1,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
-0.4019626865857902,3,2,19,39,0
0.933090760892103,3,2,19,75,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,1,2,19,75,1
0.933090760892103,1,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,1,2,19,67,2
0.933090760892103,1,2,19,75,1
0.933090760892103,1,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,0
0.933090760892103,4,2,19,75,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
-0.4019626865857902,3,2,19,75,0
-1.7370161340636834,1,2,16,68,0
0.933090760892103,4,2,7,18,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,12,39,0
0.933090760892103,1,2,19,2,2
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,11,1
0.933090760892103,4,2,19,11,1
0.933090760892103,4,2,19,75,1
0.933090760892103,1,2,19,75,1
0.933090760892103,1,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
-0.4019626865857902,4,2,7,28,0
0.933090760892103,3,2,19,1,2
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,1,2,12,39,2
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
-0.4019626865857902,1,2,19,75,0
0.933090760892103,1,2,19,6,2
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,2
0.933090760892103,3,2,19,45,2
0.933090760892103,1,2,7,31,0
-0.4019626865857902,1,2,7,52,2
0.933090760892103,3,2,12,39,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,7,49,1
0.933090760892103,4,2,7,49,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,7,64,0
0.933090760892103,4,2,7,26,1
0.933090760892103,4,2,7,26,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,17,71,0
-0.4019626865857902,3,2,12,39,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,7,49,1
0.933090760892103,4,2,7,49,1
0.933090760892103,2,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
-0.4019626865857902,3,2,19,75,0
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,1,2,19,39,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,2,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,26,1
0.933090760892103,3,2,19,26,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,0
0.933090760892103,4,2,19,75,0
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,8,29,0
-0.4019626865857902,1,3,7,26,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,7,63,1
0.933090760892103,4,2,7,63,1
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
-1.7370161340636834,4,2,12,39,0
-0.4019626865857902,3,2,12,39,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
-0.4019626865857902,1,2,19,75,1
0.933090760892103,1,2,19,75,1
0.933090760892103,1,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
-0.4019626865857902,4,2,19,57,0
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,11,1
0.933090760892103,4,2,19,11,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,11,1
0.933090760892103,4,2,19,11,1
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,3,2,8,29,1
0.933090760892103,3,2,8,29,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
0.933090760892103,4,2,19,75,1
-0.4019626865857902,3,2,12,39,0
-0.4019626865857902,1,2,19,75,1
0.933090760892103,4,2,19,75,0
0.933090760892103,4,2,19,75,0
-0.4019626865857902,3,2,12,39,0
0.933090760892103,3,2,19,75,1
0.933090760892103,3,2,19,75,1
-0.4019626865857902,4,2,19,75,0
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,1,2,19,5,1
-0.4019626865857902,1,2,19,60,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,7,28,1
-0.4019626865857902,3,2,7,28,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,11,1
-0.4019626865857902,4,2,19,11,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,1,2,19,60,1
-0.4019626865857902,4,2,12,39,0
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,1,2,7,42,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,1,2,19,50,2
-0.4019626865857902,3,2,12,39,1
-0.4019626865857902,3,2,15,61,2
-0.4019626865857902,2,2,19,75,1
-0.4019626865857902,2,2,19,75,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,2,2,19,75,1
-0.4019626865857902,2,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,7,26,1
-0.4019626865857902,4,2,7,26,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,12,39,0
-0.4019626865857902,4,2,19,16,0
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,7,26,1
-0.4019626865857902,4,2,7,26,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,7,28,2
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,2,2,19,75,1
-0.4019626865857902,2,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,54,1
-0.4019626865857902,4,2,19,54,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,4,2,7,26,1
-0.4019626865857902,4,2,7,26,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,1,2,7,20,0
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,11,2
-0.4019626865857902,1,2,19,75,0
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-1.7370161340636834,3,2,12,39,0
-0.4019626865857902,1,2,19,11,0
-0.4019626865857902,1,2,19,2,0
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,7,26,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,0
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,7,28,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,7,47,1
-0.4019626865857902,3,2,7,47,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-3.0720695815415766,3,2,19,75,1
-1.7370161340636834,4,2,19,75,2
-0.4019626865857902,4,2,19,75,0
-0.4019626865857902,1,2,19,2,2
-0.4019626865857902,1,1,19,7,2
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,11,1
-0.4019626865857902,4,2,19,11,1
-1.7370161340636834,1,2,19,3,1
-0.4019626865857902,3,2,7,20,1
-0.4019626865857902,3,2,7,20,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,11,1
-0.4019626865857902,4,2,19,11,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,8,29,1
-0.4019626865857902,4,2,8,29,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,2,11,0
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,1,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,7,28,1
-0.4019626865857902,4,2,7,28,1
-0.4019626865857902,4,2,7,26,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,1,2,7,20,0
-0.4019626865857902,1,2,19,75,2
-0.4019626865857902,4,2,19,75,0
-0.4019626865857902,4,2,19,75,0
-0.4019626865857902,3,2,19,75,0
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,1,2,7,26,0
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,3,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,4,2,19,75,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,3,2,8,29,1
-0.4019626865857902,4,2,19,75,1
