target,employment_type,job_title,salary,salary_currency,salary_in_usd,remote_ratio,company_size
2,2,47,-0.13661080493106734,19,402,-1.04837274073339,1
4,2,25,-0.025208282213959446,19,818,1.0282812738738005,1
4,2,25,-0.14279983397090668,19,379,1.0282812738738005,1
4,2,25,-0.12819372543688587,19,445,-1.04837274073339,1
3,2,47,-0.148988863010746,7,387,-1.04837274073339,1
3,2,47,-0.16755595013026398,7,318,-1.04837274073339,1
3,2,25,-0.10195224230796711,19,554,-1.04837274073339,1
3,2,25,-0.15517789205058533,19,338,-1.04837274073339,1
3,2,33,-0.0734827087247062,19,668,-1.04837274073339,1
3,2,33,-0.08709857261235272,19,613,-1.04837274073339,1
4,2,74,0.011925892025076521,19,908,-1.04837274073339,1
4,2,74,-0.04996439837331675,19,738,-1.04837274073339,1
1,2,9,-0.2517267450720788,19,10,-1.04837274073339,2
1,2,7,-0.2108791534091393,7,133,-0.010045733429794819,1
4,2,33,-0.06234245645299541,19,705,1.0282812738738005,1
4,2,33,-0.0809095435725134,19,639,1.0282812738738005,1
3,2,25,-0.0697692913008026,19,683,-1.04837274073339,1
3,2,25,-0.08338515518844912,19,630,-1.04837274073339,1
3,2,47,-0.17993400820994263,8,310,-1.04837274073339,1
3,2,47,-0.20840354179320356,8,163,-1.04837274073339,1
1,2,47,-0.025208282213959446,19,818,-1.04837274073339,1
1,2,47,-0.11185468877171004,19,509,-1.04837274073339,1
3,2,47,-0.17374497917010331,8,339,-1.04837274073339,1
3,2,47,-0.148988863010746,8,458,-1.04837274073339,1
3,2,47,-0.18612303724978196,8,281,-1.04837274073339,1
4,2,33,-0.12299494104342082,19,468,-1.04837274073339,1
2,2,33,0.06762715338363047,19,976,-1.04837274073339,1
2,2,33,0.030492979144594506,19,933,-1.04837274073339,1
1,2,47,-0.12175713523545295,3,514,-0.010045733429794819,0
3,2,47,-0.17374497917010331,7,284,1.0282812738738005,1
3,2,33,-0.16755595013026398,19,292,1.0282812738738005,1
3,2,33,-0.18562791492659483,19,211,1.0282812738738005,1
4,2,64,-0.05739123322112395,7,748,1.0282812738738005,0
3,2,47,-0.19107426048165344,7,210,1.0282812738738005,1
3,2,25,-0.1570346007625371,19,333,1.0282812738738005,1
3,2,25,-0.19540658080954096,19,174,1.0282812738738005,1
4,2,47,-0.01154785731722608,19,855,-1.04837274073339,1
4,2,47,-0.09449570012076869,19,585,-1.04837274073339,1
4,2,25,-0.056153427413156085,19,721,1.0282812738738005,1
4,2,25,-0.08709857261235272,19,613,1.0282812738738005,1
1,2,33,-0.18364742563384623,19,223,1.0282812738738005,1
1,2,33,-0.1885986488657177,19,202,1.0282812738738005,1
4,2,47,-0.047488786757381024,19,745,-1.04837274073339,1
4,2,47,-0.11804371781154936,19,481,-1.04837274073339,1
1,2,33,-0.10566565973187071,19,538,-1.04837274073339,1
1,2,33,-0.148988863010746,19,355,-1.04837274073339,1
4,2,33,-0.057638794382717524,19,718,-1.04837274073339,1
4,2,33,-0.10442785392390284,19,543,-1.04837274073339,1
3,2,33,-0.148988863010746,19,355,1.0282812738738005,1
4,2,33,-0.08771747551633666,19,610,-1.04837274073339,1
4,2,33,-0.12497543033616941,19,459,-1.04837274073339,1
3,2,33,-0.0809095435725134,19,639,-1.04837274073339,1
3,2,33,-0.11185468877171004,19,509,-1.04837274073339,1
4,2,33,-0.005898511609660742,19,870,-1.04837274073339,0
4,2,33,-0.1295553118256505,19,439,-1.04837274073339,0
4,2,47,0.03637008112082593,19,940,-1.04837274073339,1
4,2,47,-0.06255040782873401,19,704,-1.04837274073339,1
4,2,47,-0.02978816370344055,19,804,1.0282812738738005,1
4,2,47,-0.13351629041114768,19,412,1.0282812738738005,1
4,2,47,-0.10442785392390284,19,543,-1.04837274073339,1
4,2,31,-0.07590880810832322,19,658,1.0282812738738005,1
4,2,31,-0.11940530420031402,19,477,1.0282812738738005,1
4,2,33,-0.07026441362398975,19,681,1.0282812738738005,1
4,2,33,-0.12819372543688587,19,445,1.0282812738738005,1
4,2,33,-0.04674610327260031,19,751,1.0282812738738005,1
4,2,33,-0.1268321390481212,19,451,1.0282812738738005,1
4,2,25,-0.037363535248203884,19,780,-1.04837274073339,1
4,2,25,-0.12915921396710078,19,441,-1.04837274073339,1
4,2,31,0.20512262253270097,19,1025,1.0282812738738005,1
4,2,31,0.0034097880662576066,19,891,1.0282812738738005,1
4,2,25,-0.004784486382489663,19,873,1.0282812738738005,1
4,2,25,-0.10987419947896145,19,517,1.0282812738738005,1
4,2,33,0.061438124343791145,19,971,-1.04837274073339,1
4,2,33,0.01811492106491585,19,919,-1.04837274073339,1
2,2,33,-0.01963815607810405,19,834,-1.04837274073339,1
2,2,33,-0.11742481490756543,19,488,-1.04837274073339,1
4,2,21,-0.04996439837331675,19,738,1.0282812738738005,0
4,2,7,-0.148988863010746,19,355,1.0282812738738005,0
1,2,25,-0.14279983397090668,19,379,1.0282812738738005,1
1,2,25,-0.17374497917010331,19,270,1.0282812738738005,1
4,2,33,0.08000521146330912,19,984,-1.04837274073339,1
4,2,25,-0.11688760718690737,19,490,1.0282812738738005,1
4,2,25,-0.15930473661435018,19,321,1.0282812738738005,1
4,2,69,-0.07472051453267407,19,663,1.0282812738738005,1
4,2,69,-0.11185468877171004,19,509,1.0282812738738005,1
4,2,88,-0.012830224134280789,19,851,-1.04837274073339,1
4,2,88,-0.04377536933347743,19,757,-1.04837274073339,1
3,2,25,-0.005403389286473596,19,872,-1.04837274073339,1
3,2,25,-0.09947663069203137,19,563,-1.04837274073339,1
4,2,31,-0.08957418422828846,19,602,1.0282812738738005,1
4,2,31,-0.14651325139481028,19,362,1.0282812738738005,1
4,2,37,-0.17993400820994263,19,240,-1.04837274073339,1
4,2,37,-0.20097670694539635,19,153,-1.04837274073339,1
4,2,25,-0.12423274685138869,19,460,1.0282812738738005,1
4,2,4,-0.09947663069203137,19,563,-1.04837274073339,1
4,2,4,-0.1527022804346496,19,346,-1.04837274073339,1
3,2,25,-0.06234245645299541,19,705,-1.04837274073339,1
3,2,25,-0.12175713523545295,19,470,-1.04837274073339,1
4,2,45,0.11033145375852184,19,1003,-1.04837274073339,1
4,2,45,0.042994817805069946,19,950,-1.04837274073339,1
3,2,47,-0.0809095435725134,19,639,-1.04837274073339,1
3,2,47,-0.13661080493106734,19,402,-1.04837274073339,1
4,2,33,-0.07831015137578087,19,649,-1.04837274073339,1
1,2,33,-0.11791993723075257,19,483,-1.04837274073339,1
1,2,33,-0.16891753651902863,19,287,-1.04837274073339,1
4,2,33,-0.051944887666065344,19,735,-1.04837274073339,1
4,2,33,-0.13017421472963445,19,434,-1.04837274073339,1
3,2,25,-0.13661080493106734,19,402,-1.04837274073339,1
3,2,33,-0.17374497917010331,8,339,1.0282812738738005,1
3,2,33,-0.2015956098493803,8,199,1.0282812738738005,1
3,2,33,-0.14279983397090668,19,379,-1.04837274073339,1
3,2,57,-0.09947663069203137,19,563,1.0282812738738005,0
4,2,47,-0.0066411950944414615,19,868,-1.04837274073339,1
4,2,89,-0.08550427873169011,19,620,-1.04837274073339,1
4,2,89,-0.1437999810637447,19,373,-1.04837274073339,1
4,2,34,-0.03263511706176664,19,793,1.0282812738738005,1
4,2,34,-0.08338515518844912,19,630,1.0282812738738005,1
4,2,25,-0.1923120662896213,19,187,-1.04837274073339,1
4,2,4,0.08037655320569949,19,985,1.0282812738738005,1
4,2,4,-0.03325401996575057,19,791,1.0282812738738005,1
3,2,25,-0.16755595013026398,19,292,1.0282812738738005,1
3,2,25,-0.17993400820994263,19,240,1.0282812738738005,1
3,2,66,-0.06234245645299541,19,705,-1.04837274073339,1
3,2,66,-0.07843393195657766,19,648,-1.04837274073339,1
3,2,90,-0.13661080493106734,16,293,1.0282812738738005,0
3,2,47,1.4725367454271578,12,41,1.0282812738738005,0
1,2,2,-0.17374497917010331,19,270,-1.04837274073339,0
1,2,1,-0.16136692109042466,19,315,-0.010045733429794819,1
3,2,62,1.5963173262239443,12,48,-0.010045733429794819,0
3,2,69,-0.07472051453267407,19,663,-1.04837274073339,1
2,2,33,0.0006791884538804951,19,885,1.0282812738738005,1
2,2,33,-0.11593449671477211,19,496,1.0282812738738005,1
1,2,89,-0.07472051453267407,19,663,-1.04837274073339,1
1,2,89,-0.13661080493106734,19,402,-1.04837274073339,1
1,2,25,-0.18612303724978196,19,209,1.0282812738738005,1
3,2,4,-0.03053084718822127,19,800,-1.04837274073339,1
3,2,4,-0.056153427413156085,19,721,-1.04837274073339,1
4,2,25,-0.05120220418128462,19,736,-1.04837274073339,1
4,2,25,-0.12349006336660796,19,464,-1.04837274073339,1
4,2,40,-0.02149486479005585,19,829,1.0282812738738005,1
4,2,40,-0.0909976609074515,19,596,1.0282812738738005,1
4,2,69,-0.08771747551633666,19,610,-1.04837274073339,1
4,2,69,-0.12497543033616941,19,459,-1.04837274073339,1
4,2,33,0.08124301727127699,19,986,1.0282812738738005,1
4,2,33,-0.0394430490055899,19,767,1.0282812738738005,1
3,2,47,-0.1923120662896213,7,205,-1.04837274073339,1
3,2,47,-0.20469012436929995,7,154,-1.04837274073339,1
3,2,33,-0.17374497917010331,7,295,1.0282812738738005,1
3,2,33,-0.20469012436929995,7,154,1.0282812738738005,1
4,2,69,-0.06110465064502755,8,837,-1.04837274073339,1
4,2,69,-0.1572821619241307,8,406,-1.04837274073339,1
4,2,33,-0.12089067116987545,8,597,-1.04837274073339,1
4,2,33,-0.1572821619241307,8,406,-1.04837274073339,1
4,2,14,-0.09947663069203137,19,563,1.0282812738738005,0
3,2,44,-0.07472051453267407,19,663,1.0282812738738005,1
4,2,66,0.061438124343791145,19,971,1.0282812738738005,1
4,2,66,-0.12423274685138869,19,460,1.0282812738738005,1
4,2,4,-0.04996439837331675,19,738,1.0282812738738005,1
4,2,4,-0.09947663069203137,19,563,1.0282812738738005,1
4,2,69,-0.057638794382717524,19,718,-1.04837274073339,1
4,2,69,-0.10442785392390284,19,543,-1.04837274073339,1
3,2,47,-0.10102388795199121,19,558,-1.04837274073339,1
3,2,47,-0.1288745186312682,19,442,-1.04837274073339,1
2,2,33,-0.05305891289323642,19,730,-1.04837274073339,1
2,2,33,-0.1285650671792762,19,444,-1.04837274073339,1
4,2,31,-0.027064990925911244,19,811,1.0282812738738005,1
4,2,31,-0.11556810619561363,19,500,1.0282812738738005,1
4,2,25,0.04906006626411249,19,960,1.0282812738738005,1
4,2,25,-0.08957418422828846,19,602,1.0282812738738005,1
3,2,25,-0.09947663069203137,19,563,1.0282812738738005,1
3,2,25,-0.13661080493106734,19,402,1.0282812738738005,1
4,2,52,-0.11804371781154936,7,527,-1.04837274073339,0
4,2,11,-0.06234245645299541,19,705,-1.04837274073339,1
4,2,11,-0.09328760165219205,19,589,-1.04837274073339,1
3,2,45,-0.13104067879521195,19,426,-1.04837274073339,1
3,2,45,-0.17374497917010331,19,270,-1.04837274073339,1
3,2,42,-0.148988863010746,19,355,-1.04837274073339,1
3,2,42,-0.17374497917010331,19,270,-1.04837274073339,1
3,2,89,-0.03139731125379877,19,797,1.0282812738738005,1
3,2,89,-0.10566565973187071,19,538,1.0282812738738005,1
4,2,25,-0.10319004811593498,19,548,1.0282812738738005,1
4,2,25,-0.14403763977887454,19,372,1.0282812738738005,1
4,2,47,0.00022862713978019202,19,884,-1.04837274073339,1
4,2,47,-0.07063575536638012,19,679,-1.04837274073339,1
3,2,47,-0.012830224134280789,19,851,1.0282812738738005,1
3,2,47,-0.07472051453267407,19,663,1.0282812738738005,1
4,2,25,-0.060485747741043615,19,712,1.0282812738738005,1
4,2,25,-0.11247359167569397,19,508,1.0282812738738005,1
4,2,47,-0.0762677717926339,19,655,-1.04837274073339,1
4,2,30,-0.13042177589122803,19,432,-1.04837274073339,1
4,2,30,-0.15517789205058533,19,338,-1.04837274073339,1
4,2,89,0.005736862985237194,19,897,-1.04837274073339,1
4,2,89,-0.07930039602215518,19,647,-1.04837274073339,1
1,2,1,-0.012830224134280789,7,896,1.0282812738738005,0
3,2,33,-0.17126936755416758,19,277,1.0282812738738005,1
3,2,33,-0.18612303724978196,19,209,1.0282812738738005,1
4,2,69,-0.07051197478558333,19,680,-1.04837274073339,1
4,2,69,-0.1085126130901968,19,523,-1.04837274073339,1
3,2,33,0.061438124343791145,19,971,-1.04837274073339,1
3,2,33,-0.04377536933347743,19,757,-1.04837274073339,1
4,2,47,-0.10702724612063536,19,531,1.0282812738738005,1
3,2,89,0.1604625889812204,19,1017,1.0282812738738005,1
3,2,89,-0.07472051453267407,19,663,1.0282812738738005,1
3,2,33,0.04906006626411249,19,960,-1.04837274073339,1
3,2,47,-0.18612303724978196,7,237,-0.010045733429794819,1
4,2,25,-0.030283286026627693,19,802,-1.04837274073339,1
4,2,25,-0.10975041889816466,19,518,-1.04837274073339,1
4,1,90,-0.19850109532946061,19,159,-0.010045733429794819,1
1,2,25,-0.13661080493106734,19,402,1.0282812738738005,0
2,2,33,0.12332841474218442,19,1008,1.0282812738738005,1
2,2,33,0.035444202376465964,19,939,1.0282812738738005,1
4,2,25,-0.10566565973187071,19,538,-1.04837274073339,1
4,2,25,-0.12423274685138869,19,460,-1.04837274073339,1
1,2,25,-0.07472051453267407,19,663,-1.04837274073339,1
1,2,25,-0.13661080493106734,19,402,-1.04837274073339,1
4,2,47,-0.07586424709923638,19,659,-1.04837274073339,1
4,2,47,-0.15843951035458065,19,324,-1.04837274073339,1
3,2,25,-0.16136692109042466,8,389,-1.04837274073339,1
3,2,25,-0.2108791534091393,8,155,-1.04837274073339,1
4,2,25,-0.14279983397090668,19,379,-1.04837274073339,1
4,2,25,-0.1545589891466014,19,340,-1.04837274073339,1
3,2,47,-0.13939586799899503,19,391,1.0282812738738005,1
4,2,47,-0.011592418326312925,19,854,-1.04837274073339,1
4,2,47,-0.1093790771557743,19,520,-1.04837274073339,1
3,2,47,-0.11558048425369331,19,499,1.0282812738738005,1
3,2,47,-0.15775252813115848,19,329,1.0282812738738005,1
3,2,74,-0.012830224134280789,19,851,-1.04837274073339,2
3,2,74,-0.10566565973187071,19,538,-1.04837274073339,2
4,2,69,-0.0072600979984253945,19,866,-1.04837274073339,1
4,2,69,-0.08437539983482342,19,628,-1.04837274073339,1
4,2,37,-0.06853148549283473,19,687,-1.04837274073339,1
4,2,37,-0.08709857261235272,19,613,-1.04837274073339,1
3,2,70,-0.005502413751111025,19,871,-1.04837274073339,1
3,2,70,-0.04798390908056817,19,744,-1.04837274073339,1
4,2,33,-0.10999798005975824,19,515,1.0282812738738005,1
4,2,33,-0.1638425327063604,19,309,1.0282812738738005,1
3,2,33,-0.0697692913008026,19,683,-1.04837274073339,1
3,2,33,-0.1168059120035815,19,491,-1.04837274073339,1
4,2,47,-0.09204979584422418,19,591,-1.04837274073339,1
3,2,25,-0.17993400820994263,8,310,1.0282812738738005,1
3,2,25,-0.21576848635061235,8,135,1.0282812738738005,1
4,2,25,-0.0375863402936381,19,779,-1.04837274073339,1
4,2,33,-0.04996439837331675,19,738,-1.04837274073339,1
4,2,33,-0.0697692913008026,19,683,-1.04837274073339,1
4,2,33,-0.1168059120035815,19,491,-1.04837274073339,1
3,2,33,-0.012830224134280789,19,851,-1.04837274073339,1
4,2,47,-0.06234245645299541,19,705,1.0282812738738005,1
3,2,33,-0.13042177589122803,8,553,-1.04837274073339,1
3,2,33,-0.15517789205058533,8,421,-1.04837274073339,1
4,2,33,-0.07026441362398975,19,681,-1.04837274073339,1
4,2,33,-0.12819372543688587,19,445,-1.04837274073339,1
4,2,47,-0.06679855736167972,19,691,-1.04837274073339,1
4,2,4,-0.07472051453267407,19,663,-1.04837274073339,1
4,2,4,-0.11185468877171004,19,509,-1.04837274073339,1
4,2,25,-0.0809095435725134,19,639,1.0282812738738005,1
4,2,47,0.061438124343791145,19,971,-1.04837274073339,1
1,2,25,-0.22325721148881794,19,89,-0.010045733429794819,1
3,2,89,-0.03139731125379877,19,797,-1.04837274073339,1
3,2,89,-0.10566565973187071,19,538,-1.04837274073339,1
1,3,25,-0.21790989039839676,19,100,1.0282812738738005,2
3,2,17,-0.20097670694539635,1,16,1.0282812738738005,1
4,2,58,-0.17374497917010331,7,295,1.0282812738738005,0
2,2,45,-0.12918397008326016,19,440,-1.04837274073339,0
4,2,25,-0.04377536933347743,19,757,1.0282812738738005,1
4,2,25,-0.1093790771557743,19,520,1.0282812738738005,1
4,2,25,-0.14428520094046812,19,369,1.0282812738738005,1
4,2,45,-0.07472051453267407,19,663,1.0282812738738005,1
4,2,45,-0.148988863010746,19,355,1.0282812738738005,1
1,2,23,0.011925892025076521,19,908,-1.04837274073339,1
4,2,12,-0.17745839659400692,7,275,1.0282812738738005,1
1,2,1,-0.18612303724978196,7,237,-1.04837274073339,1
4,2,25,1.3487561646303712,12,35,1.0282812738738005,2
3,2,69,-0.012830224134280789,19,851,-1.04837274073339,1
3,2,69,-0.04377536933347743,19,757,-1.04837274073339,1
3,2,47,-0.2108791534091393,19,120,-0.010045733429794819,0
4,2,42,0.9774144222400117,17,86,-0.010045733429794819,1
4,2,47,-0.09204979584422418,19,591,1.0282812738738005,1
4,2,47,-0.1316595816991959,19,424,1.0282812738738005,1
4,2,25,-0.07177453670971054,19,673,-1.04837274073339,1
4,2,25,-0.10949790651333922,19,519,-1.04837274073339,1
4,2,31,-0.051944887666065344,19,735,-1.04837274073339,1
4,2,31,-0.13017421472963445,19,434,-1.04837274073339,1
4,2,69,-0.1016056566817361,19,556,-1.04837274073339,1
4,2,69,-0.12806994485608908,19,446,-1.04837274073339,1
4,2,64,-0.022732670598023714,19,823,1.0282812738738005,0
3,2,33,-0.13661080493106734,19,402,-1.04837274073339,1
4,2,88,-0.13661080493106734,7,449,1.0282812738738005,2
4,2,88,-0.16136692109042466,7,342,1.0282812738738005,2
4,2,69,0.08000521146330912,19,984,-1.04837274073339,1
4,2,69,-0.045013175141445295,19,755,-1.04837274073339,1
4,2,25,-0.049345495469332826,19,739,1.0282812738738005,1
4,2,25,-0.15517789205058533,19,338,1.0282812738738005,1
4,2,37,-0.18608961649296685,8,282,-1.04837274073339,1
4,2,37,-0.2050156672967955,8,183,-1.04837274073339,1
2,2,59,-0.0971260374627004,8,707,-1.04837274073339,1
2,2,59,-0.1305566967242965,8,551,-1.04837274073339,1
4,2,33,-0.16136692109042466,19,315,-1.04837274073339,1
4,2,33,-0.17993400820994263,19,240,-1.04837274073339,1
4,2,33,-0.10598748924194235,19,537,-1.04837274073339,1
4,2,33,-0.17932995897565432,19,245,-1.04837274073339,1
4,2,41,-0.171021806392574,19,278,-1.04837274073339,1
4,2,41,-0.179958764326102,19,239,-1.04837274073339,1
4,2,25,-0.0376172854388373,19,778,1.0282812738738005,1
4,2,25,-0.15336326873610442,19,345,1.0282812738738005,1
4,2,33,-0.148988863010746,19,355,-1.04837274073339,1
3,2,61,-0.20840354179320356,8,163,-1.04837274073339,1
3,2,61,-0.2170681824489786,8,132,-1.04837274073339,1
4,2,45,-0.04377536933347743,19,757,-1.04837274073339,1
4,2,45,-0.11185468877171004,19,509,-1.04837274073339,1
4,2,25,0.024303950104755178,19,927,-1.04837274073339,1
4,2,37,-0.11185468877171004,19,509,-1.04837274073339,1
4,2,70,-0.005502413751111025,19,871,-1.04837274073339,1
4,2,70,-0.04798390908056817,19,744,-1.04837274073339,1
4,2,33,0.06762715338363047,19,976,-1.04837274073339,1
3,2,6,-0.09947663069203137,19,563,-1.04837274073339,1
1,2,47,-0.05244000998925249,19,733,1.0282812738738005,1
3,2,3,-0.21583037664101073,7,116,-0.010045733429794819,0
4,2,33,-0.05295988842859899,19,731,-1.04837274073339,1
4,2,33,-0.1514892307428411,19,348,-1.04837274073339,1
4,2,33,-0.010354612518345059,19,857,1.0282812738738005,1
4,2,33,-0.09328760165219205,19,589,1.0282812738738005,1
4,2,33,-0.1316595816991959,19,424,1.0282812738738005,1
4,2,33,-0.17993400820994263,19,240,1.0282812738738005,1
4,2,88,0.024303950104755178,19,927,-1.04837274073339,1
4,2,88,-0.0771961261486098,19,651,-1.04837274073339,1
4,2,69,0.07257837661550193,19,978,1.0282812738738005,1
4,2,69,-0.06481806806893115,19,696,1.0282812738738005,1
4,2,4,-0.016543641558184385,19,843,-1.04837274073339,1
4,2,4,-0.12918397008326016,19,440,-1.04837274073339,1
3,2,51,-0.07472051453267407,19,663,1.0282812738738005,1
3,2,51,-0.13661080493106734,19,402,1.0282812738738005,1
4,2,33,0.09857229858282711,19,998,1.0282812738738005,1
4,2,33,-0.00045216605460213406,19,883,1.0282812738738005,1
4,2,33,-0.022732670598023714,19,823,-1.04837274073339,1
4,2,33,-0.046498542111006735,19,752,-1.04837274073339,1
4,2,47,0.11124743005641806,19,1005,-1.04837274073339,1
4,2,47,-0.012632175205005931,19,853,-1.04837274073339,1
4,2,4,-0.04377536933347743,19,757,-1.04837274073339,1
4,2,4,-0.08709857261235272,19,613,-1.04837274073339,1
4,2,37,-0.05120220418128462,19,736,-1.04837274073339,1
4,2,37,-0.13661080493106734,19,402,-1.04837274073339,1
4,2,47,0.19759676322025635,19,1023,-1.04837274073339,1
3,2,33,-0.14279983397090668,8,487,1.0282812738738005,0
4,2,25,-0.12423274685138869,19,460,1.0282812738738005,2
4,2,25,-0.16136692109042466,19,315,1.0282812738738005,2
1,2,25,-0.1923120662896213,19,187,-1.04837274073339,1
1,2,25,-0.20097670694539635,19,153,-1.04837274073339,1
4,2,25,-0.15517789205058533,19,338,-1.04837274073339,1
4,2,33,-0.09019308713227239,19,601,1.0282812738738005,1
4,2,33,-0.15951021237847285,19,320,1.0282812738738005,1
4,2,69,0.13979123198815704,19,1013,-1.04837274073339,1
4,2,69,-0.03176865299618913,19,796,-1.04837274073339,1
3,2,3,-0.22325721148881794,19,89,-1.04837274073339,2
4,2,69,-0.030159505445830907,19,803,1.0282812738738005,1
4,2,69,-0.0708981701976693,19,677,1.0282812738738005,1
3,2,34,-0.025208282213959446,19,818,1.0282812738738005,1
3,2,34,-0.06234245645299541,19,705,1.0282812738738005,1
4,2,69,-0.012830224134280789,19,851,1.0282812738738005,1
3,2,34,-0.025208282213959446,19,818,-1.04837274073339,1
3,2,34,-0.033489203069264464,19,790,-1.04837274073339,1
4,2,69,0.03668200818443383,19,941,1.0282812738738005,1
4,2,69,-0.0375863402936381,19,779,1.0282812738738005,1
4,2,33,-0.08214734938048127,19,635,1.0282812738738005,1
4,2,33,-0.17869620240197479,19,247,1.0282812738738005,1
3,2,69,-0.07657722324462586,19,653,-1.04837274073339,1
3,2,69,-0.10408498171509574,19,546,-1.04837274073339,1
4,2,31,0.021828338488819446,19,924,-1.04837274073339,1
4,2,31,-0.11185468877171004,19,509,-1.04837274073339,1
4,2,75,-0.0375863402936381,19,779,-1.04837274073339,1
4,2,75,-0.148988863010746,19,355,-1.04837274073339,1
4,2,47,-0.10380895101991891,19,547,-1.04837274073339,1
4,2,47,-0.1638425327063604,19,309,-1.04837274073339,1
4,2,33,-0.0375863402936381,19,779,-1.04837274073339,1
4,2,75,0.07629179403940553,19,982,-1.04837274073339,1
4,2,75,-0.04996439837331675,19,738,-1.04837274073339,1
3,2,25,-0.16136692109042466,19,315,-1.04837274073339,1
3,2,25,-0.18612303724978196,19,209,-1.04837274073339,1
4,2,33,0.06020031853582328,19,970,1.0282812738738005,1
4,2,33,-0.07967173776454553,19,644,1.0282812738738005,1
4,2,47,-0.08771747551633666,19,610,-1.04837274073339,1
3,2,33,-0.08709857261235272,19,613,1.0282812738738005,1
3,2,33,-0.11185468877171004,19,509,1.0282812738738005,1
3,2,25,-0.148988863010746,8,458,-1.04837274073339,1
3,2,25,-0.18612303724978196,8,281,-1.04837274073339,1
1,3,25,-0.1638425327063604,15,44,1.0282812738738005,0
1,2,47,-0.13487787679991234,1,52,1.0282812738738005,0
4,2,44,0.045965551744192826,19,953,-1.04837274073339,1
4,2,44,-0.04724122559578745,19,747,-1.04837274073339,1
4,2,70,-0.13661080493106734,7,449,1.0282812738738005,1
4,2,70,-0.17374497917010331,7,295,1.0282812738738005,1
4,2,69,0.09609668696689137,19,995,1.0282812738738005,1
4,2,69,-0.08709857261235272,19,613,1.0282812738738005,1
3,2,44,-0.18612303724978196,8,281,-1.04837274073339,1
3,2,44,-0.19850109532946061,8,213,-1.04837274073339,1
4,2,47,0.005798753275635587,19,898,1.0282812738738005,1
4,2,47,-0.06679855736167972,19,691,1.0282812738738005,1
4,2,31,-0.015305835750216521,19,845,1.0282812738738005,1
4,2,31,-0.11928152361951723,19,478,1.0282812738738005,1
4,2,47,-0.00131863012017964,19,881,1.0282812738738005,1
4,2,47,-0.034863167516108795,19,786,1.0282812738738005,1
1,2,47,-0.15517789205058533,19,338,-1.04837274073339,1
3,2,69,-0.2108791534091393,8,155,1.0282812738738005,1
1,2,88,-0.11185468877171004,19,509,1.0282812738738005,1
1,2,88,-0.18612303724978196,19,209,1.0282812738738005,1
4,2,69,-0.07831015137578087,19,649,-1.04837274073339,1
4,2,69,-0.1481223989451685,19,357,-1.04837274073339,1
4,2,25,0.02059053268085158,19,922,-1.04837274073339,1
4,2,25,-0.12670835846732442,19,452,-1.04837274073339,1
4,2,31,-0.06234245645299541,19,705,1.0282812738738005,1
4,2,25,-0.19602548371352488,7,191,1.0282812738738005,1
4,2,25,-0.20097670694539635,7,167,1.0282812738738005,1
1,2,25,-0.18612303724978196,19,209,1.0282812738738005,0
1,2,25,-0.19850109532946061,19,159,-0.010045733429794819,0
4,2,33,0.02021919093846122,19,921,-1.04837274073339,1
4,2,33,-0.09539187152573742,19,580,-1.04837274073339,1
4,2,15,-0.10566689753767868,8,671,1.0282812738738005,0
1,2,47,0.7298532606464386,12,18,-1.04837274073339,0
4,2,25,-0.19540658080954096,19,174,-1.04837274073339,1
4,2,33,0.04906006626411249,19,960,1.0282812738738005,1
4,2,33,-0.05924794193307575,19,715,1.0282812738738005,1
3,2,25,-0.056153427413156085,19,721,-1.04837274073339,1
3,2,25,-0.10690346553983857,19,532,-1.04837274073339,1
4,2,33,-0.18240961982587836,19,226,1.0282812738738005,1
4,2,89,0.053701838043991985,19,964,-1.04837274073339,1
4,2,89,-0.05095464301969105,19,737,-1.04837274073339,1
3,2,47,-0.04996439837331675,19,738,-1.04837274073339,1
3,2,47,-0.11185468877171004,19,509,-1.04837274073339,1
4,2,33,0.003979178737922824,19,892,1.0282812738738005,1
4,2,33,-0.0578554103991119,19,717,1.0282812738738005,1
1,2,33,-0.2455377160322395,19,21,-1.04837274073339,0
4,2,75,0.2037857922600957,19,1024,1.0282812738738005,1
4,2,33,-0.14279983397090668,7,408,1.0282812738738005,1
3,2,86,1.4106464550287645,12,39,1.0282812738738005,0
4,2,69,0.011925892025076521,19,908,-1.04837274073339,1
2,2,33,-0.00045216605460213406,19,883,-1.04837274073339,1
4,2,45,0.02585120736471501,19,929,1.0282812738738005,1
4,2,45,-0.08864582987231255,19,605,1.0282812738738005,1
4,2,69,0.09152918353548996,19,992,-1.04837274073339,1
4,2,69,-0.07089569458605337,19,678,-1.04837274073339,1
3,2,25,-0.10566565973187071,19,538,-1.04837274073339,1
3,2,25,-0.13042177589122803,19,432,-1.04837274073339,1
3,2,25,-0.148988863010746,8,458,-1.04837274073339,1
3,2,25,-0.17374497917010331,8,339,-1.04837274073339,1
1,2,25,-0.13661080493106734,19,402,-0.010045733429794819,1
4,2,44,0.019228946292086928,19,920,-1.04837274073339,1
4,2,44,-0.06679855736167972,19,691,-1.04837274073339,1
4,2,25,0.21616385033977434,19,1027,-1.04837274073339,1
4,2,25,-0.18612303724978196,19,209,-1.04837274073339,1
3,2,25,-0.14279983397090668,19,379,1.0282812738738005,1
4,2,47,-0.09328760165219205,19,589,1.0282812738738005,1
4,2,25,-0.14413790204931992,19,371,1.0282812738738005,1
