work_year,target,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location
0.933090760892103,4,2,31,-0.06296135935697934,19,75,-1.04837274073339,70
0.933090760892103,1,2,47,-0.09947539288622341,19,75,1.0282812738738005,70
0.933090760892103,1,2,47,-0.1713844834943086,19,75,1.0282812738738005,70
0.933090760892103,3,2,47,-0.1441391398551279,19,75,1.0282812738738005,70
0.933090760892103,3,2,47,-0.19607252033422767,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.04377536933347743,19,11,1.0282812738738005,12
0.933090760892103,4,2,25,-0.09328760165219205,19,11,1.0282812738738005,12
0.933090760892103,4,2,69,0.05772470691988755,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,-0.07843393195657766,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.014401503641012253,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.009116806710377193,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.0955156521065342,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,0.013163697833044387,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.07843393195657766,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.030283286026627693,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.10034309475760889,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.0342063965684981,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.06729367968486688,19,75,1.0282812738738005,70
0.933090760892103,4,2,69,0.11590157989437723,19,75,1.0282812738738005,70
0.933090760892103,4,2,69,-0.014068029942248655,19,75,1.0282812738738005,70
0.933090760892103,3,2,16,-0.20469012436929995,7,26,1.0282812738738005,25
0.933090760892103,4,2,33,-0.07472051453267407,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.09947663069203137,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.08709857261235272,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.12423274685138869,19,75,1.0282812738738005,70
0.933090760892103,3,2,25,-0.148988863010746,19,75,-1.04837274073339,70
0.933090760892103,3,2,25,-0.16755595013026398,19,75,-1.04837274073339,70
0.933090760892103,3,2,89,-0.06085708948343397,8,29,-1.04837274073339,28
0.933090760892103,3,2,89,-0.15571014854801152,8,29,-1.04837274073339,28
0.933090760892103,4,2,33,0.03668200818443383,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.03313023938495378,19,75,-1.04837274073339,70
0.933090760892103,3,2,49,-0.09947663069203137,19,75,-1.04837274073339,70
0.933090760892103,3,2,49,-0.16136692109042466,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.04906006626411249,19,75,-1.04837274073339,70
0.933090760892103,4,2,29,-0.06234245645299541,19,75,1.0282812738738005,70
0.933090760892103,4,2,29,-0.11185468877171004,19,75,1.0282812738738005,70
0.933090760892103,4,2,69,0.0974285660162648,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,-0.009917667068132402,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.06853148549283473,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.012830224134280789,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.0651275195209231,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.13085500792401678,19,75,1.0282812738738005,70
0.933090760892103,3,2,47,-0.0375863402936381,19,75,1.0282812738738005,70
0.933090760892103,3,2,47,-0.08709857261235272,19,75,1.0282812738738005,70
0.933090760892103,2,2,47,-0.012830224134280789,19,75,-1.04837274073339,70
0.933090760892103,2,2,47,-0.0809095435725134,19,75,-1.04837274073339,70
0.933090760892103,3,2,62,-0.17622059078603905,19,75,-1.04837274073339,70
0.933090760892103,1,2,13,-0.18612303724978196,19,75,1.0282812738738005,70
0.933090760892103,3,2,33,-0.10566565973187071,19,75,-1.04837274073339,70
0.933090760892103,3,2,33,-0.148988863010746,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.13042177589122803,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.148988863010746,19,75,1.0282812738738005,70
0.933090760892103,1,2,88,-0.06853148549283473,19,75,-1.04837274073339,70
0.933090760892103,1,2,88,-0.10566565973187071,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,0.0379198139924017,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,-0.036348534485670235,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.05153567788004822,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.0697692913008026,19,75,-1.04837274073339,70
0.933090760892103,2,2,31,-0.0375863402936381,19,75,-1.04837274073339,70
0.933090760892103,2,2,31,-0.06853148549283473,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.023023554962896164,19,75,-1.04837274073339,70
