dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,layer_normalisation,batch_normalisation,dropout,prune,weight_decay,weight_normalisation,weight_perturbation,baseline
Pendigits,Data\Input\Subsets\Pendigits\2929702611_20260528_183312.csv,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,-0.717965332805512,-0.7213315530359091,0.7422668038777244,1.5316208826562123,1.5711205910554902,1.7298080297780827,1.6136403455473938,0.6869304596278547,1.0329254017399,-0.6374513786148615,1.7303850327215455,2.1146173733934663,1.2276147903764805,1.8277177442147596,-0.6377781693581203,0.0704801731300725,0.3839262290451252,-0.9541287882638035,-1.202323051582726,0.1932142537179681,0.29430035466080484,0.3933116900252996,0.38066718423854573,-0.7367970877318554,-1.5723254515258205,0.9235854801589384,-0.47470840784213325,1,1,1,1,0,0,1,1
Pendigits,Data\Input\Subsets\Pendigits\3527594162_20260528_183313.csv,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,-0.717965332805512,-0.16857726317069804,0.7422668038777244,1.5316208826562123,1.5711205910554902,1.4984668458707444,1.299355894399837,0.6869304596278547,1.0329254017399,-0.5664866243810602,1.7678605751239163,2.1146020589160233,1.412802180698036,1.8686217786162964,-0.9631252005688968,0.08738022975435171,0.09936368097939696,-1.0204151169498206,-1.17559473149761,-0.3149343319698581,0.0638485787496918,0.05667488775283191,0.09806237199917135,-0.6476122394557247,-0.2842921512106406,0.734994529172288,0.3648233212415356,1,1,1,1,1,0,1,1
Pendigits,Data\Input\Subsets\Pendigits\2824658690_20260528_183313.csv,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,-0.717965332805512,0.01567416678437234,0.7422668038777244,1.5316208826562123,1.5711205910554902,1.4341256770173092,1.2001959582843567,0.6869304596278547,1.0329254017399,-1.0086516315301295,1.7846305853021922,2.114519318946357,1.4202381736527283,1.8865374933349426,-1.0512881547123738,0.28413442678887757,0.898161984044486,-0.9568986498520774,-1.271765438388898,0.3528246653199144,0.32273813332042944,-0.0046325537355581346,0.09806237199917135,-0.7614470890684658,-0.9926277651650007,0.8809531943165637,-0.041708004579706755,1,1,1,1,1,0,1,1
Pendigits,Data\Input\Subsets\Pendigits\1175992054_20260528_183314.csv,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,1.2178892820536336,0.5684284566495835,0.7422668038777244,-0.46908734376296585,1.5711205910554902,-0.7052011917389782,0.9227390072714303,-1.0567093344594514,1.021012382344088,-0.726157321407113,1.803381957788891,2.1143372385129204,1.444824936734234,1.906228257577699,-1.2249243717544995,-1.0177154935000783,-0.3541522445819684,-0.30570130796728445,-0.4048316620752631,1.2695084322012562,1.4194734220270704,1.6770304301805086,1.2961438858602092,0.15845226306871296,-0.5981603677959931,-0.3951883755873275,-0.8367704387639697,1,1,1,0,1,1,1,1
Pendigits,Data\Input\Subsets\Pendigits\3068716808_20260528_183314.csv,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,0.0943732390259804,0.5684284566495835,0.7422668038777244,0.3972145388485271,1.5711205910554902,0.18265428398375058,0.9227390072714303,-0.25925268352531977,1.0411295547856856,-0.726157321407113,1.7894665564972145,2.114538272838953,1.4193270693186286,1.8916521686493704,-1.208657048569122,-0.9854061531761467,-0.2849346642616924,-1.0924948536787862,-0.6607769330500981,0.8309255317753852,0.6209153915441252,1.0542477607882887,0.2989717118267474,-0.027878586056322468,-0.6311247688843519,-0.18233830301364945,-0.6787907318043771,1,1,1,1,1,1,1,1
Pendigits,Data\Input\Subsets\Pendigits\1962348377_20260528_183314.csv,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,-0.4960610697132593,0.5684284566495835,0.7422668038777244,1.0888060572646958,1.5711205910554902,0.8541334323905093,0.9227390072714303,0.32991877240105766,1.0299957726926587,-0.726157321407113,1.8030427384424588,2.1144993531019343,1.4106018619274825,1.9058755458201426,-1.2245028824487547,-0.2522065807796603,0.4246554700978451,-1.0668003342904373,-1.2364554108716395,-0.2202409791671339,-0.6819842666010294,0.3933116900252996,0.013817199818091971,-0.2950755706196541,0.47844450383614556,0.23090679286819532,0.4777888589174427,1,1,1,1,0,0,0,0
Pendigits,Data\Input\Subsets\Pendigits\1106641463_20260528_183315.csv,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,-0.5482487569785447,0.5684284566495835,0.7422668038777244,1.1766605304382272,1.5711205910554902,0.9371177011752917,0.9227390072714303,0.40195712616974505,1.0328255315359676,-0.726157321407113,1.8039291323845648,2.114194784107172,1.4191126151376148,1.9067969104377034,-1.2255449187543863,-0.12559930525344298,0.5286525293121667,-1.175854668332921,-1.3522663680851363,-0.059126603187605264,0.25011430469983426,0.4155638232354252,0.01742606756362211,-0.3489663941020936,0.44497275372699546,0.27693742294251694,0.3695073695729919,1,0,1,1,0,0,0,0
Pendigits,Data\Input\Subsets\Pendigits\3634609209_20260528_183316.csv,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,-0.6797605516546833,0.5684284566495835,0.7422668038777244,1.4397266094733898,1.5711205910554902,1.182580251491198,0.9227390072714303,0.6140740410182679,1.0307767037132516,-0.726157321407113,1.8040095564940912,2.1142915934937196,1.3987529727018406,1.9068804616475081,-1.2256437863250886,0.06136410300401357,1.0526617710297972,-1.1625907672909115,-1.1930618104505617,0.12378218333515735,-0.020199751134654914,-0.0046325537355581346,-0.043123952055254815,-0.5198944729968483,0.1165655266322189,0.5410346829864653,0.6133291991361971,1,1,1,1,1,0,1,0
Pendigits,,1.6642215921725698,-0.10523559643630717,0.822448701362079,0.29109037325832626,-0.26109520084848653,-1.1527743006177262,-0.14034677176125546,-0.08896421966687498,0.06319861838213062,-0.717965332805512,0.5684284566495835,0.7422668038777244,1.5316208826562123,1.5711205910554902,1.267274915752207,0.9227390072714303,0.6869304596278547,1.0329254017399,-0.726157321407113,1.8036566023920402,2.114287785738089,1.4089780813534833,1.9065137269509338,-1.2252234597290743,0.4514637927728582,0.614065626527048,-1.1548232239960206,-1.2660051590490378,-0.32394474824120156,-0.15712928067340068,0.1432632879606743,0.013817199818091971,-0.561650774530987,0.3014926030252638,0.5787563076226216,0.6877964977824246,1,1,1,1,1,0,1,0
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\4239750145_20260528_183316.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.02607252400684243,-1.08983441294605,0.7422668038777244,-0.6105970159822792,-1.2662121658801857,-0.20091459385779678,-0.24818423463674497,-0.04631998051794302,0.04921409151664442,1.349561739931572,-0.7811589501149797,0.32042782838516654,-1.1003382119728795,-0.7844561540763376,0.7559391801405052,-1.1255236408520082,1.362749985284247,1.5624645769689602,1.5284032886721575,0.839132506232802,-1.0907072832144484,1.0305266582528356,0.6777150841740549,1.6255138592987473,0.5833888656166821,-1.4400864887411056,-0.9606291086853841,0,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\875606433_20260528_183316.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.02607252400684243,-1.08983441294605,0.7422668038777244,-0.6105970159822792,-1.2662121658801857,-0.20091459385779678,-0.24818423463674497,-0.04631998051794302,0.04921409151664442,1.349561739931572,-0.5846536486693463,0.32042782838516654,-0.7538122420294102,-0.6108366984752533,0.5463338259257116,-1.2005696031239204,-0.4282918926948792,1.2069352015180124,0.9427420605108426,0.24229824878306278,0.14362384597249908,1.1218955340610999,0.6385370838779971,1.6515264464571957,-0.07820616363251578,-1.465088378739083,-1.0710902820493444,0,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\765050574_20260528_183316.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.02607252400684243,-1.2740858429011204,0.7422668038777244,-0.6105970159822792,-1.2662121658801857,-0.07818248477270337,-0.01671868083954834,-0.04631998051794302,0.04921409151664442,1.349561739931572,-0.4744446287607441,0.21680338174744176,-0.8254963035499439,-0.5114609117216095,0.5726337263921564,-1.0218724943024573,0.7882717586185575,1.1541249843497337,1.2115723578883963,0.45609110464800673,0.3841827376633207,0.753315093271372,-0.16675593884269208,1.683282199657467,-0.44803292508453363,-1.4819945744694623,-1.11654452882672,1,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\374185908_20260528_183316.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.02607252400684243,-1.4583372728561907,0.7422668038777244,-0.6105970159822792,-1.2662121658801857,0.0671947273263706,0.26145836702155706,-0.04631998051794302,0.04921409151664442,1.349561739931572,-0.8566676116702076,-0.33569349533660825,-1.0401881634677237,-0.8499993432549817,1.083517413829366,-0.94409305378369,0.5599255132392547,1.4063506397874532,0.9065147766788604,0.7560945041638072,0.1787868479333345,0.6523000105632575,-0.07588681743397668,1.6644448067953639,-0.5007641453300455,-1.4647980931439366,-1.1348473587508372,0,1,1,1,1,0,0,0
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\2448243229_20260528_183316.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.02607252400684243,-1.08983441294605,0.7422668038777244,-0.6105970159822792,-1.2662121658801857,-0.20091459385779678,-0.24818423463674497,-0.04631998051794302,0.04921409151664442,1.349561739931572,-0.8175352055775853,-0.6336142503819442,-0.8566224711082934,-0.816110887284217,0.7965655556013179,-1.108988528069003,1.061557428785971,1.206678386252205,0.8818762846615731,0.3091270220029574,0.37265460066202066,0.753315093271372,-0.406646152405259,1.6448705980858316,-0.41482579889258403,-1.4667914489241887,-1.1060791962758738,0,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\1393707356_20260528_183316.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.02607252400684243,-1.2740858429011204,0.7422668038777244,-0.6105970159822792,-1.2662121658801857,-0.07818248477270337,-0.01671868083954834,-0.04631998051794302,0.04921409151664442,1.349561739931572,-0.7514726207488341,0.21680338174744176,-0.9988197781818399,-0.7585125796408003,0.8450462614057319,-0.9717703568964261,1.0777913902387617,1.431124786942316,1.1308158192996713,0.5334500125845251,-0.2724401633149373,0.9018835368835975,0.19099914222600084,1.6301375764954287,0.04367237563208859,-1.4413588128795307,-1.0432016386618883,0,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\1588262665_20260528_183316.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.02607252400684243,-1.2740858429011204,0.7422668038777244,-0.6105970159822792,-1.2662121658801857,-0.07818248477270337,-0.01671868083954834,-0.04631998051794302,0.04921409151664442,1.349561739931572,-1.0187701436671315,-0.7435812636487938,-1.0993883300374694,-0.9886025526332868,1.1402221001236432,-0.9115669826113315,1.2657384008164678,1.5819816402939006,1.013996301270429,0.6118286037239881,0.04777431985142252,0.8002812880486837,-0.06338731817460495,1.6525759368667656,-0.28895111409772545,-1.4540373521143328,-1.0654135363279906,0,0,1,0,1,0,0,0
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\1360423181_20260528_183316.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,1.6158225372237218,-0.9055829829909795,0.7422668038777244,-1.778117589435278,-1.2662121658801857,-1.6092440304928433,-0.4430867091821855,-1.2350864734503286,0.0659059659226155,0.3915375577752559,-0.6734445058007168,-0.742828105349216,-0.7252112421090358,-0.689841950139497,0.5256459501633027,-1.4582629672995333,0.056766699849006744,1.4675880658762426,1.9314028001572938,1.2288725441004142,-3.6766769755842925,-1.4854324888809842,-1.743563238926427,1.8194511605604586,-0.8648187859347624,-1.5876432728362004,-1.2037858683708798,1,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\1618173150_20260528_183317.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,1.4122927102492653,-0.9055829829909795,0.7422668038777244,-1.6046178862230425,-1.2662121658801857,-1.4107716337313683,-0.4430867091821855,-1.0482501119436112,0.06190801857181359,0.7108789518273613,-0.8666078772763622,-0.7435812636487938,-0.8506406532632735,-0.8585805990844694,0.7494677186493842,-1.189160553876952,1.8041182597659644,1.7985609944465601,2.0384980544291382,0.8658974615415963,-0.496486649522771,-1.4854324888809842,-1.743563238926427,1.8557063132345732,-0.3911887893727685,-1.6018067590956282,-1.1790445070207938,1,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\1047941077_20260528_183317.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.8920180806117578,-0.9055829829909795,0.7422668038777244,-1.2396752512419382,-1.2662121658801857,-0.9979839086768416,-0.4430867091821855,-0.6671876094019509,0.05548396641838774,1.0302203458794668,-0.4580997749241897,0.5906943316916174,-0.6890171302561442,-0.49659620405641974,0.2911404192057496,-1.3249511962740783,0.8174761657080329,1.606064180153035,1.8428173119332558,0.8606157757670293,0.41339370746616577,0.9423556841705858,2.0629309929827064,1.7388625580702322,-0.3245266236888081,-1.5336793530134405,-1.133469619634497,1,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\1338845869_20260528_183317.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.6732167778599387,-0.9055829829909795,0.7422668038777244,-1.0934120831509897,-1.2662121658801857,-0.8348227726815256,-0.4430867091821855,-0.5188736940562645,0.04176099119570025,1.0302203458794668,-0.6282411891323075,0.3515211658854184,-0.7734714316231363,-0.6497366209855855,0.4720673308727046,-1.2890476545979974,0.6258234612797479,1.4107686734487301,1.4705052173040871,0.8364061422544682,0.4703972368396743,1.5005946782090978,1.6343434845288827,1.730181800221633,-1.423725656432063,-1.5252539616804548,-1.2224165544035053,1,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\4101422447_20260528_183317.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.4256196742568997,-0.9055829829909795,0.7422668038777244,-0.9220067047278311,-1.2662121658801857,-0.6455023178754037,-0.4430867091821855,-0.34816967250255965,0.051276803428337576,1.349561739931572,-0.5519262255661371,-0.5957321316297916,-0.7075859132125769,-0.5814799238614377,0.3903974730244195,-1.2797458751667556,1.0398267633520077,1.0823402568265272,1.5145457307374635,1.0685235868078102,0.24803899011174152,1.1847558224046917,1.7342388835718265,1.694973883896762,-0.6581274776508718,-1.4967596755744637,-1.1208557254421478,1,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\2915712133_20260528_183317.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.3206362375525025,-0.9055829829909795,0.7422668038777244,-0.8455608368845331,-1.2662121658801857,-0.5617521744288883,-0.4430867091821855,-0.2730943876697213,0.04522848922028803,1.349561739931572,-0.6409326610339131,-0.7435812636487938,-0.6879294774308267,-0.6610209487405421,0.4865835114878311,-1.230250253677293,0.39099271510505135,0.8664897345240182,1.3490748283097842,0.49355790772015945,0.18578662263395865,1.0424641567186774,1.050841731153062,1.688282341965843,-0.3502766698475205,-1.4895846474963823,-1.1174717460466597,1,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\1743448_20260528_183317.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.25062904287927823,-0.9055829829909795,0.7422668038777244,-0.7928099775184204,-1.2662121658801857,-0.5042135723190138,-0.4430867091821855,-0.2216635065264533,0.04895284672907166,1.0302203458794668,-0.5508960172936449,-0.7435812636487938,-0.6833054352306698,-0.5805537273305209,0.3889373060179497,-1.3193965755916455,0.44969740048604206,1.418670176250279,1.0009682179808155,0.740888970739383,0.5414254754983019,1.174587457233177,-0.06338731817460495,1.6566021166975229,-0.5236774556313362,-1.4722615422984777,-1.1647758854179402,0,1,1,1,1,1,1,1
Pima Indians Diabetes,Data\Input\Subsets\Pima Indians Diabetes\3434767085_20260528_183317.csv,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.1290263359489358,-0.9055829829909795,0.7422668038777244,-0.6969560321130175,-1.2662121658801857,-0.40019432373212555,-0.4430867091821855,-0.12898040994957782,0.046237662139131344,1.349561739931572,-0.6886080357368621,-0.7435812636487938,-0.9197215727175357,-0.7032419444862239,0.5398662507698234,-1.2680212326913238,0.5040204822400888,1.5439988191108285,1.0037703358123788,0.673829996080956,0.26907842880742777,1.143352249818472,0.0028572921101642657,1.6512643204515485,-0.3225689520832274,-1.4660530238338048,-1.0899125160627823,1,1,1,1,1,1,1,1
Pima Indians Diabetes,,-0.5685229041583313,-0.9324749765366485,-1.4334105938024804,1.378274515515848,-0.04364170794980477,-1.1527743006177262,1.2376033509856172,0.9320385795679016,0.8838976616715472,0.02607252400684243,-0.9055829829909795,0.7422668038777244,-0.6105970159822792,-1.2662121658801857,-0.30707529910672793,-0.4430867091821855,-0.04631998051794302,0.04921409151664442,1.349561739931572,-0.753507168644215,-0.7435812636487938,-0.8111066029496089,-0.7602938063990097,0.614115520491494,-1.2199021018176681,1.4893963762637852,0.6137510403921645,1.5589362708662566,0.6010496923617827,0.19382530630747535,1.088707684102891,0.32316884140888597,1.632332761445905,-0.6272657889757473,-1.4457916916641933,-1.0967475540772764,0,1,1,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\2474287190_20260528_183320.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,-0.8088314297721095,1.1211827465147945,0.7422668038777244,1.1898959114885654,-1.2662121658801857,0.8117194856117473,-1.4829109525684612,1.514778760652993,1.1819972233229104,1.349561739931572,-0.08225723487973406,1.8726120955706311,-0.8836612578675875,-0.14530629021259617,-0.9270611622234298,0.21941651949838709,0.11931181957456208,-0.6339428989446293,-1.1540469451686024,0.3900496846703649,0.9420341007223332,-0.741755103135743,-0.5039439235108994,1.5339049398039086,-1.1952076648049006,-1.4637360637084962,-1.2131596656845083,0,0,1,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\1719443940_20260528_183321.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,-0.8088314297721095,-0.16857726317069804,0.7422668038777244,1.1898959114885654,-1.2662121658801857,1.1805208244028909,-0.9850479124597762,1.514778760652993,1.1819972233229104,1.349561739931572,-0.1178404426808312,1.870035508291651,-0.8495271683605965,-0.1793720624177577,-0.43801486831225656,0.10513166634782493,0.4729961817468777,-0.038164048405447785,-0.9717471762879636,-0.9340930635199921,-0.9317287844526119,-0.6378308588180227,-0.16675593884269208,1.455950184658161,-0.8772278576488983,-1.399425771733778,-1.15119341839545,1,0,1,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\2686065831_20260528_183321.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,-0.8088314297721095,0.3841770266945131,0.7422668038777244,1.1898959114885654,-1.2662121658801857,1.00136776888509,-1.2432882542568686,1.514778760652993,1.1819972233229104,1.349561739931572,-0.10676951808005782,1.8875356516962583,-0.9032141351499438,-0.16879198085035615,-0.6843805162800768,0.04403874704897395,0.9395206822774663,-0.5003374897775321,-0.8961957779597479,0.2528822329713357,0.5726481884530746,-0.5408202607993268,-0.14742530229571812,1.4857362934293339,-0.06759488090591237,-1.4247464549851006,-1.041206899970463,0,0,1,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\1883869717_20260528_183322.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,-0.8088314297721095,0.5684284566495835,0.7422668038777244,1.1898959114885654,-1.2662121658801857,0.9495752192579454,-1.3121916795412478,1.514778760652993,1.1819972233229104,1.349561739931572,-0.0770806551178011,1.892507934749279,-0.8818666370265148,-0.1403358614013908,-0.7740889228020976,0.10803071733888914,0.9179531353959417,-0.5152458614183596,-1.0219194398923714,-0.2971223444055368,-0.2421256672738923,-0.2844036048745092,0.09806237199917135,1.498287878351745,-0.18815546990308835,-1.4365545775306183,-1.0955170778723546,1,0,1,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\1683669108_20260528_183323.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,-0.8088314297721095,0.3841770266945131,0.7422668038777244,1.1898959114885654,-1.2662121658801857,1.00136776888509,-1.2432882542568686,1.514778760652993,1.1819972233229104,1.349561739931572,-0.08045296561598117,1.8924055723627917,-0.8716477905001628,-0.1435742964158652,-0.7080933204967228,0.151215992506724,-0.006356353727451857,-0.5015448990657322,-1.0976249365617827,-0.48879807075769527,0.033881891904238425,-0.5885101989809092,0.013817199818091971,1.4932969462740902,-0.5606648391925393,-1.4317218680982227,-1.1072323366273318,1,0,1,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\2121068921_20260528_183323.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,-0.8088314297721095,1.1211827465147945,0.7422668038777244,1.1898959114885654,-1.2662121658801857,0.8117194856117473,-1.4829109525684612,1.514778760652993,1.1819972233229104,1.349561739931572,-0.08376931967981782,1.8726120955706311,-0.8836612578675875,-0.14675745577660182,-0.9258802867801491,0.023752747031939546,0.6082096521268232,-0.43064148730489743,-1.3932951107062461,-0.7293365566461179,-1.0403804617678258,-0.6378308588180227,-0.406646152405259,1.5193141718526775,-0.885585567681973,-1.4564425158360894,-1.181067633995523,0,0,0,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\2707157406_20260528_183324.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,-0.8088314297721095,1.1211827465147945,0.7422668038777244,1.1898959114885654,-1.2662121658801857,0.8117194856117473,-1.4829109525684612,1.514778760652993,1.1819972233229104,1.349561739931572,-0.08225723487973406,1.8726120955706311,-0.8836612578675875,-0.14530629021259617,-0.9270611622234298,0.12113256330594147,-0.5402713326488325,-0.5281226000604875,-1.1057918723200861,-0.4378818997655452,-0.3497249526183329,-0.6378308588180227,-0.406646152405259,1.5235523231527204,-0.9721173034767491,-1.456643902372757,-1.1767857970455997,1,0,1,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\2097779829_20260528_183324.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,0.8920180806117578,1.305434176469865,0.7422668038777244,-0.7445531227313276,-1.2662121658801857,-1.1720313856886366,-1.5303072738663017,-0.1748791669891627,1.183770278071139,1.349561739931572,-0.12473380319496895,1.3438762951280345,-0.7336346138031645,-0.18595128760965154,-0.9381994213917308,-1.1092206632968051,-1.4807858124290005,0.08257608522625906,0.3748752529399986,1.563650333763873,1.0176410668352434,1.5599834667323695,-0.7891641506772235,1.6078797854469298,-1.7021636173023336,-1.507670665198555,-1.2450482988771236,0,0,1,1,1,1,1,1
Ring,Data\Input\Subsets\Ring\1335643979_20260528_183324.csv,0.17572526128530244,-0.9324749765366485,-0.8694457700113405,1.378274515515848,0.6087187707462394,0.30904343787816013,1.2376033509856172,1.4359628316852397,0.38335911452514027,-0.02182760995428673,1.305434176469865,0.7422668038777244,-0.042795321829742924,-1.2662121658801857,-0.43898107299932065,-1.5303072738663017,0.4781349889968586,1.1814458188249668,1.349561739931572,-0.10431189236406428,1.8354433044806262,-0.826649455100844,-0.1664410276186495,-0.9541073110048176,-1.0779158013545334,-0.7270582567966625,-0.4098431387117656,-0.6896559054181548,0.9339406053908299,1.460902500846392,0.8304031436693599,0.17739739671240431,1.5891787939911266,-1.852859316153082,-1.4965351857667384,-1.2655345282968085,0,1,1,1,1,1,1,1
